"partida_id","data","mandante","visitante","tecnico_mandante","tecnico_visitante","vencedor","arena","mandante_placar","visitante_placar","mandante_estado","visitante_estado","Ano","Ano do Campeonato","Jogo","Equipe","Mando","GP","GS","P","J","V","E","D","SG"
"7819","44762","Athletico-PR","Atletico-GO","L. Scolari","J. de Amorim Campos","Athletico-PR","Estádio Joaquim Américo Guimarães","4","1","PR","GO","2022","2022","Athletico-PR x Atletico-GO","Atletico-GO","fora","1","4","0","1","0","0","1","-3"
"7820","44762","Flamengo","Juventude","D. Silvestre Júnior","U. Louzer Filho","Flamengo","Estádio Nacional de Brasília","4","0","RJ","RS","2022","2022","Flamengo x Juventude","Flamengo","casa","4","0","3","1","1","0","0","4"
"7820","44762","Flamengo","Juventude","D. Silvestre Júnior","U. Louzer Filho","Flamengo","Estádio Nacional de Brasília","4","0","RJ","RS","2022","2022","Flamengo x Juventude","Juventude","fora","0","4","0","1","0","0","1","-4"
"7821","44762","Internacional","Sao Paulo","L. Venker de Menezes","R. Ceni","-","Estádio José Pinheiro Borda","3","3","RS","SP","2022","2022","Internacional x Sao Paulo","Internacional","casa","3","3","1","1","0","1","0","0"
"7821","44762","Internacional","Sao Paulo","L. Venker de Menezes","R. Ceni","-","Estádio José Pinheiro Borda","3","3","RS","SP","2022","2022","Internacional x Sao Paulo","Sao Paulo","fora","3","3","1","1","0","1","0","0"
"7822","44762","Santos","Botafogo-RJ","M. Fernandes","L. Castro","Santos","Estádio Urbano Caldeira","2","0","SP","RJ","2022","2022","Santos x Botafogo-RJ","Santos","casa","2","0","3","1","1","0","0","2"
"7822","44762","Santos","Botafogo-RJ","M. Fernandes","L. Castro","Santos","Estádio Urbano Caldeira","2","0","SP","RJ","2022","2022","Santos x Botafogo-RJ","Botafogo-RJ","fora","0","2","0","1","0","0","1","-2"
"7823","44762","Corinthians","Coritiba","V. de Oliveira Lopes Pereira","G. Morínigo","Corinthians","Neo Química Arena","3","1","SP","PR","2022","2022","Corinthians x Coritiba","Corinthians","casa","3","1","3","1","1","0","0","2"
"7823","44762","Corinthians","Coritiba","V. de Oliveira Lopes Pereira","G. Morínigo","Corinthians","Neo Química Arena","3","1","SP","PR","2022","2022","Corinthians x Coritiba","Coritiba","fora","1","3","0","1","0","0","1","-2"
"7824","44763","Cuiaba","Atletico-MG","A. Cardoso de Oliveira","A. Mohamed Matijevich","-","Arena Pantanal","1","1","MT","MG","2022","2022","Cuiaba x Atletico-MG","Cuiaba","casa","1","1","1","1","0","1","0","0"
"7824","44763","Cuiaba","Atletico-MG","A. Cardoso de Oliveira","A. Mohamed Matijevich","-","Arena Pantanal","1","1","MT","MG","2022","2022","Cuiaba x Atletico-MG","Atletico-MG","fora","1","1","1","1","0","1","0","0"
"7825","44763","America-MG","Palmeiras","V. Carmo Mancini","A. Moreira Ferreira","Palmeiras","Estádio Raimundo Sampaio","0","1","MG","SP","2022","2022","America-MG x Palmeiras","America-MG","casa","0","1","0","1","0","0","1","-1"
"7825","44763","America-MG","Palmeiras","V. Carmo Mancini","A. Moreira Ferreira","Palmeiras","Estádio Raimundo Sampaio","0","1","MG","SP","2022","2022","America-MG x Palmeiras","Palmeiras","fora","1","0","3","1","1","0","0","1"
"7826","44765","Sao Paulo","Goias","R. Ceni","J. Ribeiro Ventura","-"," Morumbi","3","3","SP","GO","2022","2022","Sao Paulo x Goias","Sao Paulo","casa","3","3","1","1","0","1","0","0"
"7826","44765","Sao Paulo","Goias","R. Ceni","J. Ribeiro Ventura","-"," Morumbi","3","3","SP","GO","2022","2022","Sao Paulo x Goias","Goias","fora","3","3","1","1","0","1","0","0"
"7827","44765","Botafogo-RJ","Athletico-PR","L. Castro","L. Scolari","Botafogo-RJ","Estádio Nilton Santos","2","0","RJ","PR","2022","2022","Botafogo-RJ x Athletico-PR","Botafogo-RJ","casa","2","0","3","1","1","0","0","2"
"7827","44765","Botafogo-RJ","Athletico-PR","L. Castro","L. Scolari","Botafogo-RJ","Estádio Nilton Santos","2","0","RJ","PR","2022","2022","Botafogo-RJ x Athletico-PR","Athletico-PR","fora","0","2","0","1","0","0","1","-2"
"7828","44766","Avai","Flamengo","E. de Souza Barroca","D. Silvestre Júnior","Flamengo","  Ressacada","1","2","SC","RJ","2022","2022","Avai x Flamengo","Avai","casa","1","2","0","1","0","0","1","-1"
"7828","44766","Avai","Flamengo","E. de Souza Barroca","D. Silvestre Júnior","Flamengo","  Ressacada","1","2","SC","RJ","2022","2022","Avai x Flamengo","Flamengo","fora","2","1","3","1","1","0","0","1"
"7830","44766","Palmeiras","Internacional","A. Moreira Ferreira","L. Venker de Menezes","Palmeiras","Allianz Parque","2","1","SP","RS","2022","2022","Palmeiras x Internacional","Palmeiras","casa","2","1","3","1","1","0","0","1"
"7830","44766","Palmeiras","Internacional","A. Moreira Ferreira","L. Venker de Menezes","Palmeiras","Allianz Parque","2","1","SP","RS","2022","2022","Palmeiras x Internacional","Internacional","fora","1","2","0","1","0","0","1","-1"
"7831","44766","Juventude","Ceara","U. Louzer Filho","M. dos Santos Gonçalves","Juventude"," Alfredo Jaconi","1","0","RS","CE","2022","2022","Juventude x Ceara","Juventude","casa","1","0","3","1","1","0","0","1"
"7831","44766","Juventude","Ceara","U. Louzer Filho","M. dos Santos Gonçalves","Juventude"," Alfredo Jaconi","1","0","RS","CE","2022","2022","Juventude x Ceara","Ceara","fora","0","1","0","1","0","0","1","-1"
"7829","44766","Fluminense","Bragantino","F. Diniz Silva","M. Nogueira Barbieri","Fluminense","Estádio Municipal General Raulino de Oliveira","2","1","RJ","SP","2022","2022","Fluminense x Bragantino","Fluminense","casa","2","1","3","1","1","0","0","1"
"7829","44766","Fluminense","Bragantino","F. Diniz Silva","M. Nogueira Barbieri","Fluminense","Estádio Municipal General Raulino de Oliveira","2","1","RJ","SP","2022","2022","Fluminense x Bragantino","Bragantino","fora","1","2","0","1","0","0","1","-1"
"7833","44766","Atletico-GO","America-MG","J. de Amorim Campos","V. Carmo Mancini","America-MG","Estádio Antônio Accioly","0","1","GO","MG","2022","2022","Atletico-GO x America-MG","Atletico-GO","casa","0","1","0","1","0","0","1","-1"
"7833","44766","Atletico-GO","America-MG","J. de Amorim Campos","V. Carmo Mancini","America-MG","Estádio Antônio Accioly","0","1","GO","MG","2022","2022","Atletico-GO x America-MG","America-MG","fora","1","0","3","1","1","0","0","1"
"7832","44766","Atletico-MG","Corinthians","L. Gonçalves","V. de Oliveira Lopes Pereira","Corinthians"," Mineirão","1","2","MG","SP","2022","2022","Atletico-MG x Corinthians","Atletico-MG","casa","1","2","0","1","0","0","1","-1"
"7832","44766","Atletico-MG","Corinthians","L. Gonçalves","V. de Oliveira Lopes Pereira","Corinthians"," Mineirão","1","2","MG","SP","2022","2022","Atletico-MG x Corinthians","Corinthians","fora","2","1","3","1","1","0","0","1"
"7834","44766","Fortaleza","Santos","J. Vojvoda","L. Cirne Lima de Lorenzi","-","Arena Castelão","0","0","CE","SP","2022","2022","Fortaleza x Santos","Fortaleza","casa","0","0","1","1","0","1","0","0"
"7834","44766","Fortaleza","Santos","J. Vojvoda","L. Cirne Lima de Lorenzi","-","Arena Castelão","0","0","CE","SP","2022","2022","Fortaleza x Santos","Santos","fora","0","0","1","1","0","1","0","0"
"7835","44767","Coritiba","Cuiaba","G. Morínigo","A. Cardoso de Oliveira","Coritiba"," Couto Pereira","1","0","PR","MT","2022","2022","Coritiba x Cuiaba","Coritiba","casa","1","0","3","1","1","0","0","1"
"7835","44767","Coritiba","Cuiaba","G. Morínigo","A. Cardoso de Oliveira","Coritiba"," Couto Pereira","1","0","PR","MT","2022","2022","Coritiba x Cuiaba","Cuiaba","fora","0","1","0","1","0","0","1","-1"
"7836","44772","Goias","Coritiba","J. Ribeiro Ventura","G. Morínigo","Goias","Estádio da Serrinha","1","0","GO","PR","2022","2022","Goias x Coritiba","Goias","casa","1","0","3","1","1","0","0","1"
"7836","44772","Goias","Coritiba","J. Ribeiro Ventura","G. Morínigo","Goias","Estádio da Serrinha","1","0","GO","PR","2022","2022","Goias x Coritiba","Coritiba","fora","0","1","0","1","0","0","1","-1"
"7837","44772","Ceara","Palmeiras","M. dos Santos Gonçalves","A. Moreira Ferreira","Palmeiras","Arena Castelão","1","2","CE","SP","2022","2022","Ceara x Palmeiras","Ceara","casa","1","2","0","1","0","0","1","-1"
"7837","44772","Ceara","Palmeiras","M. dos Santos Gonçalves","A. Moreira Ferreira","Palmeiras","Arena Castelão","1","2","CE","SP","2022","2022","Ceara x Palmeiras","Palmeiras","fora","2","1","3","1","1","0","0","1"
"7838","44772","Corinthians","Botafogo-RJ","V. de Oliveira Lopes Pereira","L. Castro","Corinthians","Neo Química Arena","1","0","SP","RJ","2022","2022","Corinthians x Botafogo-RJ","Corinthians","casa","1","0","3","1","1","0","0","1"
"7838","44772","Corinthians","Botafogo-RJ","V. de Oliveira Lopes Pereira","L. Castro","Corinthians","Neo Química Arena","1","0","SP","RJ","2022","2022","Corinthians x Botafogo-RJ","Botafogo-RJ","fora","0","1","0","1","0","0","1","-1"
"7839","44772","Flamengo","Atletico-GO","D. Silvestre Júnior","J. de Amorim Campos","Flamengo"," Maracanã","4","1","RJ","GO","2022","2022","Flamengo x Atletico-GO","Flamengo","casa","4","1","3","1","1","0","0","3"
"7839","44772","Flamengo","Atletico-GO","D. Silvestre Júnior","J. de Amorim Campos","Flamengo"," Maracanã","4","1","RJ","GO","2022","2022","Flamengo x Atletico-GO","Atletico-GO","fora","1","4","0","1","0","0","1","-3"
"7841","44773","Internacional","Atletico-MG","S. Lobo","A. Stival","Internacional","Estádio José Pinheiro Borda","3","0","RS","MG","2022","2022","Internacional x Atletico-MG","Internacional","casa","3","0","3","1","1","0","0","3"
"7841","44773","Internacional","Atletico-MG","S. Lobo","A. Stival","Internacional","Estádio José Pinheiro Borda","3","0","RS","MG","2022","2022","Internacional x Atletico-MG","Atletico-MG","fora","0","3","0","1","0","0","1","-3"
"7840","44773","Athletico-PR","Sao Paulo","L. Scolari","R. Ceni","Athletico-PR","Estádio Joaquim Américo Guimarães","1","0","PR","SP","2022","2022","Athletico-PR x Sao Paulo","Athletico-PR","casa","1","0","3","1","1","0","0","1"
"7840","44773","Athletico-PR","Sao Paulo","L. Scolari","R. Ceni","Athletico-PR","Estádio Joaquim Américo Guimarães","1","0","PR","SP","2022","2022","Athletico-PR x Sao Paulo","Sao Paulo","fora","0","1","0","1","0","0","1","-1"
"7842","44773","Cuiaba","Fortaleza","A. Cardoso de Oliveira","J. Vojvoda","Fortaleza","Arena Pantanal","0","1","MT","CE","2022","2022","Cuiaba x Fortaleza","Cuiaba","casa","0","1","0","1","0","0","1","-1"
"7842","44773","Cuiaba","Fortaleza","A. Cardoso de Oliveira","J. Vojvoda","Fortaleza","Arena Pantanal","0","1","MT","CE","2022","2022","Cuiaba x Fortaleza","Fortaleza","fora","1","0","3","1","1","0","0","1"
"7843","44773","America-MG","Avai","V. Carmo Mancini","E. de Souza Barroca","America-MG","Estádio Raimundo Sampaio","3","1","MG","SC","2022","2022","America-MG x Avai","America-MG","casa","3","1","3","1","1","0","0","2"
"7843","44773","America-MG","Avai","V. Carmo Mancini","E. de Souza Barroca","America-MG","Estádio Raimundo Sampaio","3","1","MG","SC","2022","2022","America-MG x Avai","Avai","fora","1","3","0","1","0","0","1","-2"
"7844","44773","Bragantino","Juventude","M. Nogueira Barbieri","U. Louzer Filho","Bragantino","Nabizão","1","0","SP","RS","2022","2022","Bragantino x Juventude","Bragantino","casa","1","0","3","1","1","0","0","1"
"7844","44773","Bragantino","Juventude","M. Nogueira Barbieri","U. Louzer Filho","Bragantino","Nabizão","1","0","SP","RS","2022","2022","Bragantino x Juventude","Juventude","fora","0","1","0","1","0","0","1","-1"
"7845","44774","Santos","Fluminense","L. Cirne Lima de Lorenzi","E. de Barros","-","Estádio Urbano Caldeira","2","2","SP","RJ","2022","2022","Santos x Fluminense","Santos","casa","2","2","1","1","0","1","0","0"
"7845","44774","Santos","Fluminense","L. Cirne Lima de Lorenzi","E. de Barros","-","Estádio Urbano Caldeira","2","2","SP","RJ","2022","2022","Santos x Fluminense","Fluminense","fora","2","2","1","1","0","1","0","0"
"7846","44779","Juventude","America-MG","U. Louzer Filho","V. Carmo Mancini","America-MG"," Alfredo Jaconi","0","1","RS","MG","2022","2022","Juventude x America-MG","Juventude","casa","0","1","0","1","0","0","1","-1"
"7846","44779","Juventude","America-MG","U. Louzer Filho","V. Carmo Mancini","America-MG"," Alfredo Jaconi","0","1","RS","MG","2022","2022","Juventude x America-MG","America-MG","fora","1","0","3","1","1","0","0","1"
"7847","44779","Botafogo-RJ","Ceara","L. Castro","M. dos Santos Gonçalves","-","Estádio Nilton Santos","1","1","RJ","CE","2022","2022","Botafogo-RJ x Ceara","Botafogo-RJ","casa","1","1","1","1","0","1","0","0"
"7847","44779","Botafogo-RJ","Ceara","L. Castro","M. dos Santos Gonçalves","-","Estádio Nilton Santos","1","1","RJ","CE","2022","2022","Botafogo-RJ x Ceara","Ceara","fora","1","1","1","1","0","1","0","0"
"7849","44779","Atletico-GO","Bragantino","J. de Amorim Campos","M. Nogueira Barbieri","Atletico-GO","Estádio Antônio Accioly","2","1","GO","SP","2022","2022","Atletico-GO x Bragantino","Atletico-GO","casa","2","1","3","1","1","0","0","1"
"7849","44779","Atletico-GO","Bragantino","J. de Amorim Campos","M. Nogueira Barbieri","Atletico-GO","Estádio Antônio Accioly","2","1","GO","SP","2022","2022","Atletico-GO x Bragantino","Bragantino","fora","1","2","0","1","0","0","1","-1"
"7848","44779","Avai","Corinthians","E. de Souza Barroca","V. de Oliveira Lopes Pereira","-","  Ressacada","1","1","SC","SP","2022","2022","Avai x Corinthians","Avai","casa","1","1","1","1","0","1","0","0"
"7848","44779","Avai","Corinthians","E. de Souza Barroca","V. de Oliveira Lopes Pereira","-","  Ressacada","1","1","SC","SP","2022","2022","Avai x Corinthians","Corinthians","fora","1","1","1","1","0","1","0","0"
"7850","44779","Sao Paulo","Flamengo","R. Ceni","D. Silvestre Júnior","Flamengo"," Morumbi","0","2","SP","RJ","2022","2022","Sao Paulo x Flamengo","Sao Paulo","casa","0","2","0","1","0","0","1","-2"
"7850","44779","Sao Paulo","Flamengo","R. Ceni","D. Silvestre Júnior","Flamengo"," Morumbi","0","2","SP","RJ","2022","2022","Sao Paulo x Flamengo","Flamengo","fora","2","0","3","1","1","0","0","2"
"7851","44780","Fluminense","Cuiaba","F. Diniz Silva","A. Cardoso de Oliveira","Fluminense"," Maracanã","1","0","RJ","MT","2022","2022","Fluminense x Cuiaba","Fluminense","casa","1","0","3","1","1","0","0","1"
"7851","44780","Fluminense","Cuiaba","F. Diniz Silva","A. Cardoso de Oliveira","Fluminense"," Maracanã","1","0","RJ","MT","2022","2022","Fluminense x Cuiaba","Cuiaba","fora","0","1","0","1","0","0","1","-1"
"7852","44780","Palmeiras","Goias","A. Moreira Ferreira","J. Ribeiro Ventura","Palmeiras","Allianz Parque","3","0","SP","GO","2022","2022","Palmeiras x Goias","Palmeiras","casa","3","0","3","1","1","0","0","3"
"7852","44780","Palmeiras","Goias","A. Moreira Ferreira","J. Ribeiro Ventura","Palmeiras","Allianz Parque","3","0","SP","GO","2022","2022","Palmeiras x Goias","Goias","fora","0","3","0","1","0","0","1","-3"
"7853","44780","Fortaleza","Internacional","J. Vojvoda","L. Venker de Menezes","Fortaleza","Arena Castelão","3","0","CE","RS","2022","2022","Fortaleza x Internacional","Fortaleza","casa","3","0","3","1","1","0","0","3"
"7853","44780","Fortaleza","Internacional","J. Vojvoda","L. Venker de Menezes","Fortaleza","Arena Castelão","3","0","CE","RS","2022","2022","Fortaleza x Internacional","Internacional","fora","0","3","0","1","0","0","1","-3"
"7854","44780","Atletico-MG","Athletico-PR","A. Stival","L. Scolari","Athletico-PR"," Mineirão","2","3","MG","PR","2022","2022","Atletico-MG x Athletico-PR","Atletico-MG","casa","2","3","0","1","0","0","1","-1"
"7854","44780","Atletico-MG","Athletico-PR","A. Stival","L. Scolari","Athletico-PR"," Mineirão","2","3","MG","PR","2022","2022","Atletico-MG x Athletico-PR","Athletico-PR","fora","3","2","3","1","1","0","0","1"
"7855","44781","Coritiba","Santos","G. Morínigo","L. Cirne Lima de Lorenzi","Santos"," Couto Pereira","1","2","PR","SP","2022","2022","Coritiba x Santos","Coritiba","casa","1","2","0","1","0","0","1","-1"
"7855","44781","Coritiba","Santos","G. Morínigo","L. Cirne Lima de Lorenzi","Santos"," Couto Pereira","1","2","PR","SP","2022","2022","Coritiba x Santos","Santos","fora","2","1","3","1","1","0","0","1"
"7856","44786","Goias","Avai","J. Ribeiro Ventura","E. de Souza Barroca","-","Estádio da Serrinha","1","1","GO","SC","2022","2022","Goias x Avai","Goias","casa","1","1","1","1","0","1","0","0"
"7856","44786","Goias","Avai","J. Ribeiro Ventura","E. de Souza Barroca","-","Estádio da Serrinha","1","1","GO","SC","2022","2022","Goias x Avai","Avai","fora","1","1","1","1","0","1","0","0"
"7857","44786","Corinthians","Palmeiras","V. de Oliveira Lopes Pereira","A. Moreira Ferreira","Palmeiras","Neo Química Arena","0","1","SP","SP","2022","2022","Corinthians x Palmeiras","Corinthians","casa","0","1","0","1","0","0","1","-1"
"7857","44786","Corinthians","Palmeiras","V. de Oliveira Lopes Pereira","A. Moreira Ferreira","Palmeiras","Neo Química Arena","0","1","SP","SP","2022","2022","Corinthians x Palmeiras","Palmeiras","fora","1","0","3","1","1","0","0","1"
"7858","44786","Cuiaba","Juventude","A. Cardoso de Oliveira","U. Louzer Filho","Cuiaba","Arena Pantanal","1","0","MT","RS","2022","2022","Cuiaba x Juventude","Cuiaba","casa","1","0","3","1","1","0","0","1"
"7858","44786","Cuiaba","Juventude","A. Cardoso de Oliveira","U. Louzer Filho","Cuiaba","Arena Pantanal","1","0","MT","RS","2022","2022","Cuiaba x Juventude","Juventude","fora","0","1","0","1","0","0","1","-1"
"7859","44786","Botafogo-RJ","Atletico-GO","L. Castro","J. de Amorim Campos","-","Estádio Nilton Santos","0","0","RJ","GO","2022","2022","Botafogo-RJ x Atletico-GO","Botafogo-RJ","casa","0","0","1","1","0","1","0","0"
"7859","44786","Botafogo-RJ","Atletico-GO","L. Castro","J. de Amorim Campos","-","Estádio Nilton Santos","0","0","RJ","GO","2022","2022","Botafogo-RJ x Atletico-GO","Atletico-GO","fora","0","0","1","1","0","1","0","0"
"7860","44787","Coritiba","Atletico-MG","G. Morínigo","A. Stival","Atletico-MG"," Couto Pereira","0","1","PR","MG","2022","2022","Coritiba x Atletico-MG","Coritiba","casa","0","1","0","1","0","0","1","-1"
"7860","44787","Coritiba","Atletico-MG","G. Morínigo","A. Stival","Atletico-MG"," Couto Pereira","0","1","PR","MG","2022","2022","Coritiba x Atletico-MG","Atletico-MG","fora","1","0","3","1","1","0","0","1"
"7861","44787","Ceara","Fortaleza","M. dos Santos Gonçalves","J. Vojvoda","Fortaleza","Arena Castelão","0","1","CE","CE","2022","2022","Ceara x Fortaleza","Ceara","casa","0","1","0","1","0","0","1","-1"
"7861","44787","Ceara","Fortaleza","M. dos Santos Gonçalves","J. Vojvoda","Fortaleza","Arena Castelão","0","1","CE","CE","2022","2022","Ceara x Fortaleza","Fortaleza","fora","1","0","3","1","1","0","0","1"
