partida_id,clube,posse_de_bola,passes,precisao_passes,faltas,impedimentos,escanteios
7941,Internacional,0.33,338,0.8,8,2,3
7942,Atletico-MG,0.57,461,0.8,18,1,4
7942,Santos,0.43,350,0.78,18,4,5
7943,Palmeiras,0.57,501,0.89,16,4,9
7943,Coritiba,0.43,396,0.83,13,0,6
7945,Avai,0.57,441,0.81,17,2,3
7945,Botafogo-RJ,0.43,346,0.8,20,1,5
7944,Sao Paulo,0.67,563,0.85,13,1,3
7944,America-MG,0.33,277,0.66,13,0,3
7946,Cuiaba,0.45,326,0.8,14,1,7
7946,Flamengo,0.55,405,0.87,11,2,6
7947,Athletico-PR,0.49,389,0.75,16,0,6
7947,Corinthians,0.51,412,0.78,10,4,5
7948,Goias,0.39,290,0.78,23,0,6
7948,Internacional,0.61,463,0.85,15,0,6
7950,Fortaleza,0.34,327,0.8,16,1,3
7950,Avai,0.66,624,0.86,11,0,6
7949,Botafogo-RJ,0.32,248,0.66,8,3,4
7949,Sao Paulo,0.68,500,0.81,16,4,10
7951,Coritiba,0.34,269,0.66,7,2,5
7951,Bragantino,0.66,488,0.85,12,2,8
7952,Ceara,0.36,328,0.76,18,1,0
7952,Atletico-MG,0.64,565,0.85,12,3,16
7953,Fluminense,0.63,511,0.85,8,4,8
7953,America-MG,0.37,303,0.73,18,4,7
7954,Palmeiras,0.57,451,0.84,8,1,9
7954,Atletico-GO,0.43,350,0.77,15,1,4
7955,Santos,0.51,437,0.85,13,0,3
7955,Juventude,0.49,432,0.84,10,1,8
7956,Atletico-MG,0.63,563,0.85,12,1,10
7956,Flamengo,0.37,348,0.78,12,0,0
7957,Fortaleza,0.33,234,0.64,24,1,8
7957,America-MG,0.67,457,0.82,10,1,4
7959,Sao Paulo,0.44,305,0.75,14,0,3
7959,Palmeiras,0.56,358,0.85,9,2,15
7958,Cuiaba,0.34,211,0.52,20,1,7
7958,Ceara,0.66,377,0.78,11,3,10
7960,Juventude,0.51,470,0.88,10,0,7
7960,Atletico-GO,0.49,472,0.82,19,1,4
7961,Internacional,0.49,475,0.78,13,3,4
7961,Botafogo-RJ,0.51,488,0.84,15,1,3
7962,Avai,0.42,407,0.83,12,2,9
7962,Fluminense,0.58,565,0.84,15,1,5
7963,Coritiba,0.46,343,0.78,11,0,4
7963,Athletico-PR,0.54,387,0.79,21,3,10
7964,Santos,0.43,335,0.76,11,1,2
7964,Bragantino,0.57,400,0.82,21,1,15
7935,Coritiba,0.39,347,0.8,12,2,3
7935,Sao Paulo,0.61,554,0.87,12,5,5
7966,Athletico-PR,0.53,412,0.78,13,0,4
7966,Bragantino,0.47,376,0.78,16,1,4
7967,America-MG,0.46,348,0.72,17,1,4
7967,Flamengo,0.54,413,0.75,10,3,11
7968,Santos,0.53,486,0.84,15,1,7
7968,Corinthians,0.47,454,0.82,11,0,4
7969,Avai,0.51,401,0.85,7,0,7
7969,Palmeiras,0.49,384,0.86,12,3,9
7971,Sao Paulo,0.6,599,0.9,10,1,6
7971,Juventude,0.4,410,0.88,6,2,5
7970,Botafogo-RJ,0.35,341,0.81,11,2,2
7970,Fluminense,0.65,623,0.89,15,3,9
7973,Ceara,0.6,497,0.84,13,3,5
7973,Atletico-GO,0.4,330,0.78,20,1,4
7974,Cuiaba,0.71,558,0.84,11,2,6
7974,Goias,0.29,227,0.64,16,5,4
7972,Coritiba,0.35,272,0.77,16,3,7
7972,Internacional,0.65,527,0.87,10,2,6
7975,Fortaleza,0.31,235,0.6,22,3,2
7975,Atletico-MG,0.69,519,0.84,10,0,11
7976,Flamengo,0.55,523,0.85,14,1,7
7976,Santos,0.45,439,0.82,16,2,2
7977,Palmeiras,0.72,576,0.88,10,2,9
7977,Athletico-PR,0.28,235,0.7,7,0,0
7978,Bragantino,0.58,448,0.8,12,2,4
7978,Botafogo-RJ,0.42,329,0.8,12,1,5
7980,Ceara,0.37,316,0.78,15,0,5
7980,Internacional,0.63,526,0.87,8,2,5
7981,Goias,0.45,343,0.71,14,1,3
7981,America-MG,0.55,405,0.8,23,0,8
7979,Corinthians,0.47,429,0.82,16,1,6
7979,Fluminense,0.53,480,0.86,9,1,3
7982,Fortaleza,0.52,441,0.79,15,1,3
7982,Coritiba,0.48,412,0.76,12,1,3
7983,Sao Paulo,0.54,459,0.84,10,2,4
7983,Atletico-GO,0.46,392,0.85,12,0,7
7984,Atletico-MG,0.61,555,0.89,13,3,3
7984,Juventude,0.39,354,0.85,13,3,4
7985,Avai,0.52,459,0.84,11,1,6
7985,Cuiaba,0.48,420,0.79,15,0,10
7965,Corinthians,0.72,613,0.86,11,1,4
7965,Goias,0.28,236,0.67,11,2,2
7986,Fluminense,0.71,690,0.92,8,2,7
7986,Ceara,0.29,283,0.8,11,2,4
7987,Botafogo-RJ,0.68,561,0.87,4,0,11
7987,Cuiaba,0.32,277,0.71,18,1,3
7988,Atletico-MG,0.55,417,0.79,16,2,6
7988,Sao Paulo,0.45,344,0.77,10,2,7
7989,Athletico-PR,0.45,366,0.77,10,0,5
7989,Goias,0.55,435,0.78,11,0,6
7990,America-MG,0.52,435,0.8,9,2,7
7990,Internacional,0.48,414,0.76,12,2,8
7993,Atletico-GO,0.55,468,0.85,15,4,4
7993,Santos,0.45,392,0.81,10,0,7
7991,Juventude,0.38,280,0.65,11,0,4
7991,Coritiba,0.62,441,0.81,18,3,4
7992,Bragantino,0.51,436,0.77,17,0,7
7992,Avai,0.49,419,0.75,17,0,2
7995,Corinthians,0.48,518,0.84,14,1,0
7995,Flamengo,0.52,542,0.86,9,1,6
7994,Fortaleza,0.44,419,0.79,16,2,2
7994,Palmeiras,0.56,522,0.85,11,3,4
7997,Sao Paulo,0.34,333,0.8,16,2,3
7997,Fluminense,0.66,633,0.88,16,1,8
7996,Avai,0.43,377,0.81,13,0,4
7996,Santos,0.57,477,0.86,14,1,9
7998,Bragantino,0.59,447,0.8,17,3,5
7998,America-MG,0.41,320,0.68,9,1,3
7999,Goias,0.52,309,0.83,15,1,5
7999,Juventude,0.48,283,0.78,22,0,8
8000,Ceara,0.36,319,0.78,12,2,11
8000,Corinthians,0.64,566,0.85,10,4,9
8001,Athletico-PR,0.44,357,0.77,20,1,5
8001,Internacional,0.56,442,0.79,5,1,10
8002,Atletico-GO,0.43,333,0.75,12,1,3
8002,Fortaleza,0.57,415,0.82,9,2,11
8003,Flamengo,0.68,515,0.87,11,3,8
8003,Coritiba,0.32,245,0.69,13,0,5
8004,Palmeiras,0.67,493,0.81,8,3,9
8004,Cuiaba,0.33,254,0.64,13,2,4
8005,Atletico-MG,0.67,530,0.84,10,5,6
8005,Botafogo-RJ,0.33,270,0.68,19,2,2
8006,Sao Paulo,0.59,511,0.89,11,2,7
8006,Internacional,0.41,374,0.82,12,2,2
8008,Fluminense,0.77,639,0.9,10,6,11
8008,Goias,0.23,192,0.72,11,3,3
8007,Coritiba,0.52,384,0.83,15,1,5
8007,Corinthians,0.48,375,0.78,8,1,7
8009,Ceara,0.59,428,0.84,21,1,6
8009,Avai,0.41,300,0.79,17,2,6
8010,Fortaleza,0.56,432,0.87,17,1,7
8010,Bragantino,0.44,350,0.8,12,0,0
8013,Atletico-GO,0.64,497,0.8,8,1,7
8013,Athletico-PR,0.36,283,0.72,12,0,4
8011,Juventude,0.36,294,0.75,17,0,2
8011,Flamengo,0.64,512,0.86,14,0,4
8012,America-MG,0.42,286,0.72,11,2,3
8012,Palmeiras,0.58,401,0.8,11,1,10
8015,Cuiaba,0.34,326,0.78,11,1,5
8015,Atletico-MG,0.66,635,0.9,12,1,3
8014,Botafogo-RJ,0.45,391,0.83,15,6,3
8014,Santos,0.55,467,0.84,17,1,4
8016,Avai,0.34,313,0.81,11,0,3
8016,Flamengo,0.66,579,0.91,14,1,10
8017,Athletico-PR,0.4,271,0.75,19,2,6
8017,Botafogo-RJ,0.6,415,0.83,13,0,3
8018,Ceara,0.62,467,0.84,16,1,8
8018,Juventude,0.38,297,0.76,16,0,3
8019,America-MG,0.6,420,0.82,14,0,17
8019,Atletico-GO,0.4,319,0.73,12,3,5
8020,Santos,0.47,361,0.78,17,0,5
8020,Fortaleza,0.53,396,0.79,14,2,7
8021,Cuiaba,0.57,505,0.88,9,2,8
8021,Coritiba,0.43,389,0.82,8,2,1
8022,Bragantino,0.41,319,0.77,16,5,4
8022,Fluminense,0.59,463,0.82,15,0,9
8023,Corinthians,0.59,494,0.84,11,1,5
8023,Atletico-MG,0.41,351,0.82,19,0,4
8024,Palmeiras,0.52,306,0.82,17,2,5
8024,Internacional,0.48,287,0.77,13,1,6
8025,Goias,0.35,330,0.8,12,1,3
8025,Sao Paulo,0.65,591,0.9,14,0,4
8026,Cuiaba,0.48,427,0.79,12,2,4
8026,Palmeiras,0.52,455,0.84,23,3,4
8027,Fluminense,0.55,440,0.83,9,3,1
8027,America-MG,0.45,333,0.79,25,2,11
8029,Bahia,0.43,343,0.72,13,3,7
8029,Bragantino,0.57,435,0.77,20,2,4
8030,Athletico-PR,0.43,368,0.78,19,1,3
8030,Goias,0.57,478,0.83,18,1,8
8031,Fortaleza,0.47,399,0.79,18,0,5
8031,Internacional,0.53,471,0.8,13,2,1
8028,Botafogo-RJ,0.31,295,0.77,20,2,3
8028,Sao Paulo,0.69,647,0.88,13,1,7
8032,Vasco,0.25,207,0.65,10,2,3
8032,Atletico-MG,0.75,601,0.87,15,2,14
8034,Coritiba,0.41,380,0.85,17,2,3
8034,Flamengo,0.59,541,0.88,20,1,6
8033,Cruzeiro,0.59,576,0.85,12,3,4
8033,Corinthians,0.41,405,0.77,14,4,7
8035,Santos,0.55,471,0.81,16,1,11
8035,Gremio,0.45,402,0.77,12,1,4
8036,Fluminense,0.63,559,0.87,13,3,10
8036,Athletico-PR,0.37,341,0.81,20,1,6
8038,Bragantino,0.67,508,0.8,21,2,5
8038,Cuiaba,0.33,245,0.68,17,3,4
8037,America-MG,0.47,385,0.81,12,3,7
8037,Sao Paulo,0.53,435,0.83,18,1,3
8039,Gremio,0.51,511,0.79,8,3,5
8039,Cruzeiro,0.49,488,0.8,21,1,11
8040,Flamengo,0.65,588,0.87,13,3,2
8040,Internacional,0.35,310,0.81,14,2,6
8041,Atletico-MG,0.63,551,0.84,21,1,6
8041,Santos,0.37,316,0.77,11,0,9
8042,Palmeiras,0.65,466,0.8,15,0,5
8042,Vasco,0.35,255,0.69,19,0,2
8043,Fortaleza,0.41,343,0.78,10,2,7
8043,Coritiba,0.59,497,0.84,9,2,3
8044,Corinthians,0.48,392,0.8,23,1,8
8044,Goias,0.52,392,0.81,21,4,5
8045,Bahia,0.6,539,0.83,18,0,6
8045,Botafogo-RJ,0.4,366,0.78,9,5,3
8047,Coritiba,0.33,288,0.73,14,2,7
8047,Sao Paulo,0.67,613,0.87,12,2,6
8046,Fortaleza,0.3,256,0.76,8,2,8
8046,Fluminense,0.7,598,0.9,15,1,5
8048,Corinthians,0.45,437,0.82,15,1,3
8048,Palmeiras,0.55,508,0.84,20,0,12
8049,Santos,0.44,294,0.73,19,0,2
8049,America-MG,0.56,368,0.76,16,1,6
8050,Bragantino,0.44,369,0.78,18,1,5
8050,Cruzeiro,0.56,471,0.81,8,4,9
8051,Athletico-PR,0.41,398,0.8,11,3,5
8051,Atletico-MG,0.59,574,0.86,18,2,1
8052,Flamengo,0.74,642,0.88,14,3,7
8052,Botafogo-RJ,0.26,225,0.69,12,1,2
8053,Cuiaba,0.51,410,0.83,16,2,7
8053,Gremio,0.49,432,0.8,12,2,5
8054,Internacional,0.58,463,0.86,16,1,8
8054,Goias,0.42,329,0.81,10,4,11
8055,Bahia,0.45,355,0.75,19,0,6
8055,Vasco,0.55,430,0.8,19,5,7
8056,Cruzeiro,0.56,496,0.8,17,0,4
8056,Santos,0.44,397,0.77,15,5,4
8057,Fluminense,0.8,733,0.89,12,1,9
8057,Vasco,0.2,195,0.59,19,1,1
8058,America-MG,0.45,404,0.78,19,5,4
8058,Cuiaba,0.55,476,0.8,12,2,6
8059,Coritiba,0.49,406,0.79,24,2,5
8059,Bahia,0.51,423,0.79,28,1,3
8061,Athletico-PR,0.39,349,0.77,15,2,2
8061,Flamengo,0.61,532,0.84,11,0,8
8060,Sao Paulo,0.42,374,0.81,16,2,4
8060,Internacional,0.58,486,0.87,9,3,9
8062,Gremio,0.42,353,0.69,9,3,4
8062,Bragantino,0.58,470,0.75,20,2,7
8063,Atletico-MG,0.61,536,0.85,8,4,9
8063,Botafogo-RJ,0.39,341,0.81,14,0,5
8064,Goias,0.43,396,0.84,13,1,4
8064,Palmeiras,0.57,524,0.88,29,1,6
8065,Fortaleza,0.52,511,0.88,9,2,5
8065,Corinthians,0.48,488,0.85,6,3,5
8067,Bahia,0.6,550,0.86,13,1,4
8067,Santos,0.4,379,0.79,18,5,1
8066,Internacional,0.46,423,0.84,11,2,4
8066,Athletico-PR,0.54,516,0.85,10,2,3
8068,America-MG,0.37,271,0.61,17,2,4
8068,Bragantino,0.63,438,0.78,16,3,5
8069,Cuiaba,0.46,465,0.86,12,0,6
8069,Atletico-MG,0.54,551,0.86,17,1,1
8070,Flamengo,0.58,551,0.89,22,1,8
8070,Goias,0.42,406,0.83,9,1,7
8071,Fluminense,0.52,469,0.86,10,3,3
8071,Cruzeiro,0.48,401,0.88,14,1,16
8072,Palmeiras,0.59,562,0.88,10,2,7
8072,Gremio,0.41,407,0.8,13,0,4
8073,Vasco,0.65,543,0.83,15,3,5
8073,Coritiba,0.35,303,0.73,22,1,5
8074,Botafogo-RJ,0.54,604,0.89,12,0,3
8074,Corinthians,0.46,527,0.87,5,0,3
8075,Sao Paulo,0.57,482,0.85,17,2,10
8075,Fortaleza,0.43,369,0.8,9,3,4
8076,Flamengo,0.48,390,0.85,13,5,4
8076,Bahia,0.52,411,0.84,16,0,10
8077,Fluminense,0.62,644,0.87,14,0,7
8077,Cuiaba,0.38,391,0.85,10,4,3
8078,Bragantino,0.41,332,0.79,19,2,6
8078,Palmeiras,0.59,444,0.81,12,3,15
8079,Atletico-MG,0.55,514,0.79,14,0,3
8079,Internacional,0.45,425,0.76,8,2,3
8080,Fortaleza,0.43,389,0.76,22,1,5
8080,Gremio,0.57,514,0.8,22,1,9
8081,Vasco,0.69,515,0.83,14,0,14
8081,Santos,0.31,247,0.65,12,3,1
8082,Corinthians,0.33,344,0.8,16,0,5
8082,Sao Paulo,0.67,691,0.89,18,2,4
8083,Coritiba,0.35,324,0.66,12,1,1
8083,Athletico-PR,0.65,593,0.82,9,1,4
8085,America-MG,0.47,380,0.78,10,5,5
8085,Cruzeiro,0.53,427,0.8,17,3,6
8084,Goias,0.46,342,0.78,23,2,4
8084,Botafogo-RJ,0.54,393,0.76,18,2,7
8086,Bahia,0.51,430,0.83,19,1,4
8086,Goias,0.49,423,0.8,13,6,6
8087,Athletico-PR,0.39,291,0.68,12,3,5
8087,Bragantino,0.61,453,0.82,20,2,6
8088,Sao Paulo,0.53,460,0.81,9,0,3
8088,Vasco,0.47,395,0.82,16,1,9
8090,Fortaleza,0.73,744,0.88,8,1,2
8090,America-MG,0.27,284,0.67,14,0,1
8091,Botafogo-RJ,0.34,272,0.79,24,2,7
8091,Fluminense,0.66,539,0.87,14,1,4
8089,Atletico-MG,0.67,544,0.87,17,1,7
8089,Coritiba,0.33,273,0.74,20,2,5
8092,Palmeiras,0.62,553,0.83,11,3,4
8092,Santos,0.38,345,0.71,15,0,3
8093,Flamengo,0.65,672,0.91,9,0,6
8093,Corinthians,0.35,356,0.81,12,2,9
8094,Internacional,0.71,568,0.86,15,1,7
8094,Gremio,0.29,233,0.6,14,1,3
8095,Cuiaba,0.34,289,0.66,15,2,2
8095,Cruzeiro,0.66,539,0.81,16,5,6
8096,Gremio,0.34,282,0.68,15,2,5
8096,Athletico-PR,0.66,539,0.85,14,1,10
8097,Vasco,0.51,387,0.8,15,3,5
8097,Fortaleza,0.49,370,0.81,11,3,9
8098,Cruzeiro,0.38,378,0.8,18,3,1
8098,Flamengo,0.62,618,0.86,12,5,2
8099,Cuiaba,0.43,392,0.77,8,0,2
8099,Coritiba,0.57,518,0.82,13,3,6
8100,Goias,0.32,283,0.78,16,1,5
8100,Sao Paulo,0.68,604,0.9,12,3,11
8102,Internacional,0.44,429,0.82,10,3,2
8102,Bahia,0.56,528,0.84,13,0,7
8101,Fluminense,0.7,728,0.91,6,3,6
8101,Corinthians,0.3,309,0.77,18,2,7
8104,Bragantino,0.59,483,0.78,13,3,5
8104,Santos,0.41,341,0.69,10,4,4
8103,Atletico-MG,0.59,489,0.84,27,0,3
8103,Palmeiras,0.41,347,0.79,15,3,3
8105,America-MG,0.44,386,0.77,11,3,0
8105,Botafogo-RJ,0.56,473,0.84,9,2,7
8106,Bahia,0.45,367,0.75,9,3,4
8106,Fortaleza,0.55,418,0.8,17,3,8
8107,Botafogo-RJ,0.53,422,0.81,12,0,7
8107,Athletico-PR,0.47,390,0.82,15,3,6
8108,Atletico-MG,0.34,249,0.67,21,5,4
8108,Cruzeiro,0.66,445,0.84,19,3,12
8109,Corinthians,0.71,700,0.84,14,0,3
8109,America-MG,0.29,287,0.66,16,1,2
8110,Internacional,0.44,385,0.8,12,0,5
8110,Santos,0.56,476,0.83,19,0,5
8111,Fluminense,0.51,422,0.82,11,2,6
8111,Bragantino,0.49,398,0.8,12,1,6
8112,Sao Paulo,0.6,550,0.85,13,2,8
8112,Gremio,0.4,374,0.78,9,3,6
8113,Goias,0.56,447,0.83,19,2,4
8113,Cuiaba,0.44,368,0.8,14,1,5
8114,Palmeiras,0.51,412,0.86,15,3,11
8114,Coritiba,0.49,413,0.85,13,0,6
8115,Flamengo,0.56,538,0.85,18,0,0
8115,Vasco,0.44,413,0.81,13,2,4
8116,Santos,0.54,414,0.79,18,3,3
8116,Coritiba,0.46,348,0.75,15,4,8
8119,Bragantino,0.39,358,0.68,14,1,2
8119,Atletico-MG,0.61,552,0.78,8,5,7
8117,Cruzeiro,0.53,465,0.81,9,5,5
8117,Bahia,0.47,405,0.77,15,8,6
8118,Cuiaba,0.38,340,0.8,13,1,6
8118,Corinthians,0.62,531,0.88,11,1,8
8120,Botafogo-RJ,0.55,492,0.85,16,1,7
8120,Fortaleza,0.45,412,0.81,12,4,3
8121,America-MG,0.51,364,0.75,19,1,7
8121,Athletico-PR,0.49,361,0.7,10,1,3
8122,Sao Paulo,0.66,580,0.87,15,0,8
8122,Palmeiras,0.34,306,0.75,16,2,3
8123,Vasco,0.56,519,0.86,21,4,6
8123,Internacional,0.44,410,0.82,13,0,7
8124,Gremio,0.47,442,0.79,17,1,7
8124,Flamengo,0.53,501,0.81,20,1,3
8125,Fluminense,0.6,475,0.86,23,1,7
8125,Goias,0.4,314,0.79,15,5,6
8126,Cruzeiro,0.68,561,0.82,9,1,5
8126,Fortaleza,0.32,267,0.65,12,7,2
8127,Sao Paulo,0.57,479,0.82,15,3,4
8127,Athletico-PR,0.43,365,0.83,11,2,4
8128,Corinthians,0.49,439,0.82,14,1,2
8128,Santos,0.51,427,0.84,17,0,5
8129,Atletico-MG,0.51,427,0.81,19,0,5
8129,Fluminense,0.49,419,0.84,20,5,3
8130,Palmeiras,0.54,438,0.8,16,7,8
8130,Bahia,0.46,385,0.81,18,6,6
8131,Gremio,0.73,729,0.87,10,2,10
8131,America-MG,0.27,279,0.66,11,3,2
8133,Botafogo-RJ,0.47,452,0.83,13,2,2
8133,Cuiaba,0.53,484,0.84,11,2,6
8134,Goias,0.4,362,0.78,24,3,2
8134,Vasco,0.6,521,0.88,19,4,8
8132,Internacional,0.47,364,0.78,14,6,5
8132,Coritiba,0.53,381,0.77,23,1,10
8135,Bragantino,0.6,496,0.83,2,2,17
8135,Flamengo,0.4,353,0.73,5,2,2
8136,Athletico-PR,0.34,321,0.77,25,1,5
8136,Corinthians,0.66,606,0.87,11,1,5
8137,Bahia,0.52,468,0.85,11,0,10
8137,Fluminense,0.48,443,0.82,9,2,9
8138,Fortaleza,0.41,420,0.84,10,1,3
8138,Atletico-MG,0.59,591,0.87,13,1,8
8139,Cruzeiro,0.3,264,0.71,14,1,6
8139,Sao Paulo,0.7,615,0.88,15,8,5
8140,Botafogo-RJ,0.35,278,0.7,14,0,1
8140,Palmeiras,0.65,472,0.81,17,4,12
8141,Coritiba,0.49,399,0.8,17,4,5
8141,Gremio,0.51,404,0.78,10,2,8
8144,Bragantino,0.61,469,0.83,17,0,10
8144,Goias,0.39,317,0.74,23,6,4
8142,America-MG,0.39,311,0.74,25,0,3
8142,Internacional,0.61,505,0.84,6,1,2
8143,Santos,0.32,347,0.8,14,2,2
8143,Flamengo,0.68,716,0.88,11,1,7
8145,Cuiaba,0.53,417,0.8,13,5,6
8145,Vasco,0.47,384,0.78,19,2,4
8146,Sao Paulo,0.55,473,0.84,16,2,12
8146,Fluminense,0.45,407,0.82,7,1,2
8147,Flamengo,0.6,549,0.83,13,1,5
8147,Fortaleza,0.4,361,0.79,14,2,4
8148,Bahia,0.47,402,0.8,21,0,7
8148,Gremio,0.53,462,0.79,11,6,2
8149,Cruzeiro,0.46,440,0.81,14,1,4
8149,Internacional,0.54,516,0.85,12,1,2
8150,Bragantino,0.6,545,0.83,17,1,2
8150,Corinthians,0.4,367,0.7,15,5,4
8151,Botafogo-RJ,0.59,457,0.83,10,0,4
8151,Vasco,0.41,330,0.79,15,1,8
8152,Atletico-MG,0.47,367,0.78,16,1,4
8152,America-MG,0.53,405,0.78,19,3,7
8153,Athletico-PR,0.54,437,0.83,20,1,7
8153,Palmeiras,0.46,381,0.8,9,4,2
8154,Santos,0.52,396,0.78,16,1,5
8154,Cuiaba,0.48,362,0.83,7,1,9
8155,Goias,0.65,477,0.81,20,1,7
8155,Coritiba,0.35,276,0.68,24,1,2
8156,Bahia,0.59,505,0.83,13,0,5
8156,Cuiaba,0.41,346,0.74,12,9,5
8157,Vasco,0.57,465,0.82,7,3,4
8157,Cruzeiro,0.43,363,0.76,18,1,6
8158,Corinthians,0.4,397,0.75,7,0,2
8158,Atletico-MG,0.6,562,0.84,15,0,10
8159,Coritiba,0.43,307,0.7,16,2,7
8159,America-MG,0.57,405,0.79,20,0,8
8160,Palmeiras,0.43,388,0.81,13,5,4
8160,Flamengo,0.57,517,0.88,16,3,7
8161,Santos,0.34,266,0.71,17,1,8
8161,Goias,0.66,542,0.85,19,4,13
8163,Bragantino,0.59,418,0.75,16,0,6
8163,Sao Paulo,0.41,295,0.67,9,0,4
8162,Fluminense,0.56,510,0.85,18,3,7
8162,Internacional,0.44,403,0.8,16,0,4
8164,Fortaleza,0.53,415,0.81,9,7,7
8164,Athletico-PR,0.47,378,0.79,18,0,2
8165,Botafogo-RJ,0.48,470,0.83,13,1,2
8165,Gremio,0.52,481,0.8,8,1,10
8166,Bragantino,0.63,503,0.81,11,3,11
8166,Botafogo-RJ,0.37,301,0.66,16,1,4
8167,Cruzeiro,0.56,436,0.8,14,1,11
8167,Coritiba,0.44,343,0.74,11,5,8
8168,Cuiaba,0.31,242,0.66,17,2,0
8168,Fortaleza,0.69,494,0.84,17,2,10
8169,Flamengo,0.46,392,0.8,20,1,1
8169,Fluminense,0.54,448,0.83,25,1,8
8170,Sao Paulo,0.65,463,0.84,21,2,4
8170,Santos,0.35,246,0.72,16,2,3
8171,Athletico-PR,0.53,493,0.84,14,4,5
8171,Bahia,0.47,448,0.82,9,0,3
8172,Palmeiras,0.53,446,0.81,13,2,7
8172,Internacional,0.47,392,0.8,18,1,4
8173,Goias,0.38,315,0.75,16,0,6
8173,Atletico-MG,0.62,515,0.82,14,0,4
8176,Fortaleza,0.35,241,0.73,28,1,4
8176,Palmeiras,0.65,432,0.83,17,1,4
8177,America-MG,0.33,289,0.71,13,4,7
8177,Flamengo,0.67,565,0.86,8,4,12
8178,Cuiaba,0.28,212,0.74,9,2,2
8178,Sao Paulo,0.72,555,0.88,17,0,4
8179,Bahia,0.6,482,0.83,13,2,11
8179,Corinthians,0.4,333,0.73,20,4,5
8180,Gremio,0.38,355,0.7,7,0,3
8180,Atletico-MG,0.62,563,0.83,17,1,8
8181,Bragantino,0.55,409,0.73,15,0,13
8181,Internacional,0.45,359,0.73,14,3,4
8183,Cruzeiro,0.69,566,0.83,8,2,13
8183,Goias,0.31,260,0.7,21,2,1
8182,Botafogo-RJ,0.64,502,0.81,20,0,8
8182,Santos,0.36,294,0.7,23,1,2
8184,Vasco,0.57,423,0.86,19,2,8
8184,Athletico-PR,0.43,338,0.78,21,1,2
8185,Coritiba,0.27,225,0.68,15,0,7
8185,Fluminense,0.73,614,0.88,7,1,11
8186,Fluminense,0.72,576,0.87,18,0,6
8186,Santos,0.28,221,0.75,20,0,2
8187,Athletico-PR,0.53,413,0.82,16,1,7
8187,Cruzeiro,0.47,361,0.77,23,1,5
8188,Internacional,0.7,744,0.88,14,2,7
8188,Cuiaba,0.3,324,0.77,11,1,5
8190,Bragantino,0.55,432,0.77,24,1,9
8190,Fortaleza,0.45,374,0.73,16,5,2
8189,Corinthians,0.56,648,0.89,12,0,0
8189,Vasco,0.44,517,0.88,11,0,6
8191,Atletico-MG,0.39,356,0.8,21,1,7
8191,Flamengo,0.61,580,0.86,14,0,2
8192,Sao Paulo,0.63,546,0.84,14,7,10
8192,Bahia,0.37,327,0.74,14,1,5
8193,America-MG,0.48,411,0.83,13,1,5
8193,Palmeiras,0.52,438,0.81,12,7,4
8194,Botafogo-RJ,0.57,504,0.87,14,0,7
8194,Coritiba,0.43,385,0.84,12,1,3
8195,Gremio,0.56,522,0.84,11,1,5
8195,Goias,0.44,415,0.8,20,2,6
8196,Santos,0.64,562,0.86,19,2,3
8196,Athletico-PR,0.36,323,0.78,27,2,3
8197,Fortaleza,0.64,563,0.88,10,0,2
8197,Goias,0.36,317,0.76,15,2,5
8198,Corinthians,0.44,445,0.84,7,2,4
8198,Internacional,0.56,563,0.86,18,0,1
8199,Fluminense,0.55,422,0.82,18,3,0
8199,Palmeiras,0.45,314,0.79,22,3,8
8200,Vasco,0.54,473,0.82,19,1,5
8200,Gremio,0.46,404,0.76,17,1,7
8201,Atletico-MG,0.32,276,0.73,17,1,3
8201,Sao Paulo,0.68,573,0.87,16,6,9
8202,Coritiba,0.51,335,0.72,21,2,3
8202,Bragantino,0.49,344,0.69,22,0,4
8204,Botafogo-RJ,0.32,279,0.69,7,1,1
8204,Cruzeiro,0.68,563,0.84,17,1,8
8203,Bahia,0.67,468,0.85,20,2,7
8203,America-MG,0.33,233,0.67,19,3,2
8205,Cuiaba,0.37,295,0.84,9,1,10
8205,Flamengo,0.63,525,0.89,9,0,6
8206,Internacional,0.49,482,0.79,10,4,3
8206,Botafogo-RJ,0.51,481,0.82,15,0,7
8207,Atletico-MG,0.39,317,0.77,15,4,2
8207,Bahia,0.61,477,0.85,12,1,9
8208,America-MG,0.67,655,0.88,12,2,7
8208,Goias,0.33,344,0.74,12,1,3
8210,Fluminense,0.72,712,0.9,7,2,8
8210,Gremio,0.28,285,0.75,11,3,3
8209,Coritiba,0.46,447,0.82,13,0,2
8209,Corinthians,0.54,529,0.86,17,2,4
8211,Fortaleza,0.55,363,0.8,19,1,10
8211,Santos,0.45,305,0.75,20,3,6
8212,Sao Paulo,0.46,502,0.84,15,4,2
8212,Flamengo,0.54,561,0.87,13,3,8
8213,Cruzeiro,0.47,396,0.8,26,1,5
8213,Palmeiras,0.53,423,0.81,13,1,3
8214,Vasco,0.36,281,0.66,17,3,6
8214,Bragantino,0.64,497,0.84,12,0,7
8215,Athletico-PR,0.54,428,0.8,22,1,5
8215,Cuiaba,0.46,358,0.8,12,1,3
8217,Internacional,0.77,656,0.87,14,1,10
8217,Fortaleza,0.23,201,0.56,12,1,6
8216,Botafogo-RJ,0.36,319,0.74,9,0,2
8216,Sao Paulo,0.64,564,0.85,12,7,5
