partida_id,clube,cartao,atleta,minuto
7793,America-MG,Amarelo,Henrique Almeida,69
7793,Goias,Amarelo,Pedro Raúl,90+5
7793,America-MG,Amarelo,Éder,87
7793,Goias,Amarelo,Fellipe Bastos,90+7
7794,Coritiba,Amarelo,Alef Manga,33
7794,Fortaleza,Amarelo,Juninho Capixaba,80
7794,Coritiba,Vermelho,Nathan,84
7794,Coritiba,Amarelo,Valdemir de Oliveira Soares,42
7794,Fortaleza,Amarelo,Cristian Chagas Tarouco,85
7794,Fortaleza,Amarelo,Ronald,45
7795,Bragantino,Amarelo,Gabriel Novaes,86
7795,Botafogo-RJ,Amarelo,Renzo Saravia,70
7795,Botafogo-RJ,Amarelo,Matheus Nascimento,45+2
7795,Botafogo-RJ,Amarelo,Lucas Fernandes da Silva,78
7795,Botafogo-RJ,Amarelo,Vinícius Lopes,47
7795,Bragantino,Vermelho,Eric dos Santos Rodrigues,90+5
7796,Avai,Amarelo,Bruno Cortês,68
7796,Avai,Amarelo,Raniele,43
7796,Bragantino,Amarelo,Léo Ortiz,85
7796,Avai,Amarelo,Rafael Vaz,65
7797,Fluminense,Amarelo,Matheus Martins,18
7797,Ceara,Amarelo,Messias Rodrigues da Silva Júnior,87
7797,Fluminense,Amarelo,Felipe Melo,77
7797,Ceara,Amarelo,Richard Candido Coelho,90+6
7797,Ceara,Amarelo,Iury Lirio Freitas de Castilho,69
7798,Goias,Amarelo,Fellipe Bastos,64
7798,Athletico-PR,Amarelo,Matheus Felipe Santos Nascimento,66
7798,Goias,Amarelo,Danilo Barcelos,53
7799,Juventude,Amarelo,Thalisson Kelven,86
7799,Coritiba,Amarelo,Henrique Adriano Buss,33
7799,Juventude,Amarelo,Onitlasi Júnior de Moraes Rodrigues,40
7800,Corinthians,Amarelo,Giovane,81
7800,Flamengo,Amarelo,Gabriel Barbosa Almeida,90+7
7800,Flamengo,Amarelo,João Gomes,75
7800,Corinthians,Amarelo,Rafael Ramos,35
7800,Flamengo,Amarelo,Pedro,90+2
7800,Flamengo,Amarelo,Fabrício Bruno,16
7802,Palmeiras,Amarelo,Rony,73
7803,Atletico-MG,Amarelo,Hulk,88
7803,Sao Paulo,Amarelo,Igor Vinícius,78
7801,Santos,Amarelo,Lucas Barbosa,88
7801,Santos,Amarelo,Rodrigo Fernández,49
7801,Santos,Amarelo,Vinicius Zanocelo,17
7801,Atletico-GO,Amarelo,Ronaldo,72
7801,Atletico-GO,Amarelo,Shaylon,44
7801,Santos,Amarelo,Guilherme Camacho,60
7801,Santos,Amarelo,Carlos Sánchez,32
7801,Atletico-GO,Amarelo,Hayner,90+4
7801,Atletico-GO,Amarelo,Luiz Fernando Moraes dos Santos,60
7804,Cuiaba,Amarelo,Kelvin Osorio,25
7804,Botafogo-RJ,Amarelo,Daniel Borges,58
7804,Botafogo-RJ,Vermelho,Daniel Borges,90+2
7804,Botafogo-RJ,Amarelo,Jeffinho,90+4
7804,Botafogo-RJ,Vermelho,Hugo,73
7805,America-MG,Amarelo,Luan Patrick,90
7805,America-MG,Amarelo,Lucas Kal,60
7805,America-MG,Amarelo,Juninho,90+10
7805,America-MG,Amarelo,Pedrinho,73
7805,America-MG,Amarelo,Germán Conti,20
7806,Athletico-PR,Amarelo,Pedro Henrique Azevedo Pereira,90+4
7806,Internacional,Amarelo,Carlos de Pena,27
7806,Internacional,Amarelo,Kaique Rocha,90+1
7807,Coritiba,Amarelo,Matheus Alexandre Anastácio de Souza,88
7808,Avai,Amarelo,Bissoli,88
7808,Avai,Amarelo,Eduardo Jacinto de Biasi,40
7808,Avai,Amarelo,Bruno César Pereira da Silva,16
7808,Santos,Amarelo,Léo Baptistão,56
7808,Avai,Amarelo,Raniele,65
7808,Avai,Amarelo,Bruno Cortês,16
7808,Santos,Amarelo,Eduardo,76
7808,Santos,Amarelo,Marcos Leonardo Santos Almeida,27
7809,Ceara,Amarelo,Cléber,38
7809,Corinthians,Amarelo,Giovane,71
7810,Juventude,Amarelo,Vitor Gabriel,89
7810,Goias,Amarelo,Magno Jose da Silva,90+1
7810,Goias,Amarelo,Diego,29
7810,Juventude,Amarelo,Paulo,51
7810,Goias,Amarelo,Caio Vinícius da Conceição,80
7811,Sao Paulo,Amarelo,Patrick,67
7811,Sao Paulo,Amarelo,Diego Henrique Costa Barbosa,18
7811,Fluminense,Amarelo,André Trindade,78
7811,Sao Paulo,Amarelo,Jonathan Calleri,79
7811,Sao Paulo,Amarelo,Luciano da Rocha Neves,31
7811,Fluminense,Amarelo,Caio Paulista,85
7813,Atletico-GO,Amarelo,Wellington Rato,48
7812,Botafogo-RJ,Amarelo,Romildo Del Piage,82
7812,Botafogo-RJ,Amarelo,Danilo Neves,30
7812,Atletico-MG,Amarelo,Allan Rodrigues de Souza,40
7812,Botafogo-RJ,Amarelo,Lucas Mezenga,90+5
7812,Botafogo-RJ,Amarelo,Douglas da Silva Teixeira,45+7
7812,Atletico-MG,Amarelo,Mariano Ferreira Filho,72
7812,Atletico-MG,Amarelo,Igor Rabello,31
7814,America-MG,Amarelo,Luan Patrick,61
7814,Bragantino,Amarelo,Bruno Praxedes,82
7814,America-MG,Amarelo,Everaldo,87
7814,America-MG,Amarelo,Éder,58
7815,Palmeiras,Amarelo,Murilo Cerqueira,69
7815,Cuiaba,Amarelo,João Lucas,83
7815,Palmeiras,Amarelo,Eduard Atuesta,74
7815,Palmeiras,Amarelo,Gustavo Gómez,43
7816,Avai,Amarelo,Nonoca,45
7816,Avai,Amarelo,Vitinho,90+2
7818,Goias,Amarelo,Renato Júnior,90+3
7818,Goias,Amarelo,Magno Jose da Silva,85
7817,Bragantino,Amarelo,Marcos Vinicios,71
7817,Bragantino,Amarelo,Cleiton Schwengber,58
7817,Fortaleza,Amarelo,Lucas Crispim,39
7817,Bragantino,Amarelo,Natan Bernardo de Souza,78
7817,Bragantino,Amarelo,Léo Ortiz,58
7817,Fortaleza,Amarelo,Brayan Ceballos,52
7817,Fortaleza,Amarelo,Ronald,39
7819,Athletico-PR,Amarelo,Vitor Roque,87
7819,Athletico-PR,Amarelo,Tomás Cuello,71
7819,Athletico-PR,Amarelo,David Terans,84
7820,Flamengo,Amarelo,Léo Pereira,48
7820,Juventude,Amarelo,Elton Junior Melo Ataíde,87
7820,Juventude,Amarelo,Ricardo Bueno,30
7820,Juventude,Vermelho,Jadson,38
7820,Flamengo,Amarelo,Thiago Maia,87
7820,Flamengo,Amarelo,Gabriel Barbosa Almeida,38
7820,Juventude,Amarelo,Isidro Pitta,68
7821,Internacional,Amarelo,Moisés Roberto Barbosa,67
7821,Internacional,Amarelo,Rodrigo Moledo,62
7821,Sao Paulo,Amarelo,Rafinha,69
7821,Sao Paulo,Amarelo,Thiago Couto,38
7821,Internacional,Amarelo,Gabriel Mercado,90
7821,Internacional,Amarelo,Heitor Rodrigues da Fonseca,64
7821,Sao Paulo,Amarelo,Luizão,83
7821,Sao Paulo,Amarelo,Gabriel Neves,64
7821,Sao Paulo,Amarelo,Luciano da Rocha Neves,28
7822,Santos,Amarelo,Luiz Felipe,45+2
7822,Botafogo-RJ,Amarelo,Renzo Saravia,45
7822,Santos,Amarelo,Vinicius Zanocelo,21
7822,Botafogo-RJ,Amarelo,Fernando Marçal,20
7823,Corinthians,Amarelo,Rafael Ramos,39
7823,Coritiba,Amarelo,Willian Farias,82
7823,Coritiba,Amarelo,Adrián Emmanuel Martínez,90+2
7823,Coritiba,Amarelo,Valdemir de Oliveira Soares,16
7824,Cuiaba,Amarelo,Camilo Reijers,66
7824,Atletico-MG,Amarelo,Cristian Pavón,58
7825,America-MG,Amarelo,Pedrinho,90+4
7825,America-MG,Amarelo,Raúl Cáceres,56
7825,America-MG,Amarelo,Iago Maidana,51
7825,Palmeiras,Amarelo,Danilo,40
7825,America-MG,Amarelo,Patric Cabral Lalau,61
7825,America-MG,Amarelo,Matheus Leonardo Sales Cardoso,56
7825,Palmeiras,Amarelo,José Manuel Alberto López,90+4
7825,Palmeiras,Amarelo,Wesley Ribeiro Silva,16
7826,Sao Paulo,Amarelo,Talles Macedo Toledo Costa,89
7826,Goias,Amarelo,Fellipe Bastos,89
7826,Goias,Amarelo,Matheus Sales,45+6
7826,Goias,Amarelo,Pedro Raúl,36
7826,Sao Paulo,Amarelo,Luizão,31
7826,Goias,Amarelo,Luan Dias,87
7826,Goias,Amarelo,Dada,45+6
7827,Athletico-PR,Amarelo,Thiago Heleno,47
7827,Athletico-PR,Amarelo,David Terans,87
7828,Flamengo,Amarelo,Fabrício Bruno,52
7828,Avai,Amarelo,Bruno César Pereira da Silva,30
7830,Internacional,Amarelo,Gabriel Girotto Franco,41
7831,Ceara,Amarelo,Luiz Otávio,90+2
7831,Ceara,Amarelo,Richard Candido Coelho,29
7831,Juventude,Amarelo,Vitor Gabriel,78
7831,Ceara,Amarelo,Jhon Vásquez,77
7829,Fluminense,Amarelo,Felipe Melo,83
7829,Fluminense,Amarelo,André Trindade,53
7829,Bragantino,Amarelo,Carlos Eduardo Ferreira de Souza,76
7829,Fluminense,Amarelo,Caio Paulista,87
7829,Fluminense,Amarelo,Manoel Messias Silva Carvalho,82
7829,Fluminense,Amarelo,Nino,27
7829,Bragantino,Amarelo,Aderlan Silva,31
7829,Fluminense,Vermelho,Marrony,90+8
7833,America-MG,Amarelo,Marlon,58
7832,Atletico-MG,Amarelo,Ignacio Fernández,45
7832,Atletico-MG,Amarelo,Junior Alonso,85
7832,Corinthians,Amarelo,Yuri Alberto,45+1
7834,Fortaleza,Amarelo,Thiago Galhardo,82
7834,Fortaleza,Amarelo,Marcelo da Conceição Benevenuto Malaquias,45+2
7834,Santos,Amarelo,Ângelo Gabriel,58
7834,Santos,Amarelo,Marcos Leonardo Santos Almeida,38
7834,Fortaleza,Amarelo,Lucas Crispim,90
7834,Fortaleza,Amarelo,Juninho Capixaba,81
7834,Santos,Amarelo,Eduardo,82
7834,Santos,Amarelo,Rodrigo Fernández,55
7835,Coritiba,Amarelo,Thonny Anderson,84
7835,Coritiba,Amarelo,Matheus Alexandre Anastácio de Souza,27
7835,Cuiaba,Amarelo,Jenison de Jesus Brito e Brito,90+5
7835,Cuiaba,Amarelo,Pepê,60
7835,Coritiba,Vermelho,Thonny Anderson,88
7835,Coritiba,Amarelo,Luciano Castán,84
7835,Coritiba,Amarelo,Henrique Adriano Buss,31
7835,Coritiba,Amarelo,Valdemir de Oliveira Soares,18
7835,Cuiaba,Amarelo,Igor Aquino da Silva,84
7836,Coritiba,Amarelo,Willian Farias,45
7836,Goias,Amarelo,Magno Jose da Silva,47
7836,Coritiba,Amarelo,Adrián Emmanuel Martínez,39
7836,Coritiba,Vermelho,Egídio,86
7837,Ceara,Amarelo,Bruno Pacheco,86
7837,Ceara,Amarelo,Vinícius,27
7837,Palmeiras,Amarelo,Joaquín Piquerez,67
7837,Ceara,Vermelho,Richardson Fernandes dos Santos,50
7837,Ceara,Amarelo,Guilherme Castilho,71
7837,Palmeiras,Amarelo,Murilo Cerqueira,83
7837,Palmeiras,Amarelo,Marcos Rocha,45+6
7839,Atletico-GO,Amarelo,Willian Maranhão,90+1
7839,Atletico-GO,Amarelo,Léo Pereira,44
7839,Atletico-GO,Amarelo,Edson Felipe da Cruz,30
7839,Atletico-GO,Amarelo,Ricardinho Viana,12
7839,Atletico-GO,Amarelo,Jefferson,67
7839,Atletico-GO,Amarelo,Marlon Freitas,36
7839,Atletico-GO,Amarelo,Jorginho,30
7839,Atletico-GO,Vermelho,Luiz Fernando Moraes dos Santos,85
7841,Internacional,Amarelo,Gabriel Mercado,3
7841,Atletico-MG,Amarelo,Ademir,17
7840,Athletico-PR,Amarelo,Léo Cittadini,84
7840,Sao Paulo,Amarelo,Luciano da Rocha Neves,85
7840,Sao Paulo,Amarelo,Felipe Alves,51
7840,Athletico-PR,Amarelo,Thiago Heleno,86
7840,Athletico-PR,Amarelo,Fernandinho,79
7840,Sao Paulo,Amarelo,Nikão,68
7840,Sao Paulo,Amarelo,Luizão,42
7842,Cuiaba,Amarelo,Igor Aquino da Silva,50
7842,Fortaleza,Amarelo,Romarinho,90+1
7842,Fortaleza,Amarelo,Thiago Galhardo,69
7842,Cuiaba,Amarelo,João Lucas,15
7842,Fortaleza,Amarelo,Fernando Miguel Kaufmann,88
7842,Fortaleza,Amarelo,Matheus Vargas,29
7843,America-MG,Amarelo,Everaldo,90
7844,Juventude,Amarelo,Bruno Nazário,32
7844,Bragantino,Amarelo,Léo Ortiz,45+1
7845,Santos,Amarelo,Madson,65
7845,Fluminense,Amarelo,Luccas Claro,90+4
7845,Fluminense,Amarelo,Jhon Arias,72
7845,Santos,Amarelo,Guilherme Camacho,65
7845,Fluminense,Amarelo,Wellington Aparecido Martins,90+6
7845,Fluminense,Amarelo,André Trindade,82
7845,Fluminense,Amarelo,Caio Paulista,65
7846,Juventude,Amarelo,Chico,19
7846,America-MG,Amarelo,Lucas Kal,43
7846,America-MG,Amarelo,Arthur,78
7847,Botafogo-RJ,Amarelo,Jeffinho,37
7847,Ceara,Amarelo,Michel Macedo Rocha Machado,73
7847,Ceara,Amarelo,Zé Roberto,61
7847,Botafogo-RJ,Amarelo,Renzo Saravia,90+5
7847,Botafogo-RJ,Amarelo,Lucas Fernandes da Silva,23
7847,Ceara,Amarelo,Messias Rodrigues da Silva Júnior,67
7847,Ceara,Amarelo,Luiz Otávio,8
7849,Atletico-GO,Amarelo,João Peglow,61
7849,Atletico-GO,Amarelo,Edson,90+2
7849,Bragantino,Amarelo,Natan Bernardo de Souza,90+2
7848,Avai,Amarelo,Vladimir Orlando Cardoso de Araújo Filho,64
7848,Corinthians,Amarelo,Fausto Vera,85
7848,Avai,Amarelo,Muriqui,56
7850,Sao Paulo,Amarelo,Giuliano Galoppo,59
7850,Flamengo,Amarelo,Diego Ribas,50
7850,Sao Paulo,Amarelo,Pablo Maia,36
7850,Flamengo,Amarelo,Hugo Souza,24
7851,Fluminense,Amarelo,Nathan,90+4
7851,Cuiaba,Amarelo,Rafael Gustavo Meneghel Gava,80
7851,Fluminense,Amarelo,Felipe Melo,48
7852,Palmeiras,Amarelo,José Rafael Vivian,42
7852,Goias,Amarelo,Danilo Barcelos,67
7852,Palmeiras,Amarelo,Gustavo Gómez,90+3
7852,Goias,Amarelo,Fellipe Bastos,88
7852,Goias,Amarelo,Dada,45+2
7853,Fortaleza,Amarelo,Ronald,38
7853,Internacional,Amarelo,Liziero,43
7853,Internacional,Amarelo,Thauan Lara,36
7853,Fortaleza,Vermelho,Romarinho,30
7853,Internacional,Amarelo,Alan Patrick,59
7853,Internacional,Amarelo,Johnny Cardoso,41
7853,Internacional,Amarelo,Braian Romero,33
7854,Atletico-MG,Amarelo,Allan Rodrigues de Souza,36
7854,Athletico-PR,Amarelo,Pedro Henrique Azevedo Pereira,51
7854,Athletico-PR,Amarelo,Agustín Canobbio,76
7855,Coritiba,Amarelo,Willian Farias,42
7855,Santos,Amarelo,Lucas Braga Ribeiro,85
7855,Santos,Amarelo,Maicon Pereira Roque,41
7855,Coritiba,Amarelo,Alef Manga,90+5
7855,Coritiba,Amarelo,Hernán Arsenio Pérez,38
7855,Santos,Amarelo,João Paulo,42
7856,Avai,Amarelo,Rodrigo Freitas,90+1
7856,Goias,Amarelo,Savio Antonio Alves,84
7856,Avai,Amarelo,William Pottker,53
7856,Goias,Vermelho,Savio Antonio Alves,85
7857,Corinthians,Amarelo,Róger Guedes,18
7857,Palmeiras,Amarelo,Joaquín Piquerez,85
7857,Corinthians,Amarelo,Fausto Vera,2
7857,Palmeiras,Amarelo,José Manuel Alberto López,40
7858,Cuiaba,Amarelo,Daniel Guedes,66
7858,Cuiaba,Amarelo,Pepê,58
7858,Juventude,Amarelo,Felipe Pires,90+1
7858,Juventude,Amarelo,Elton Junior Melo Ataíde,74
7858,Juventude,Amarelo,Yuri Oliveira Lima,32
7858,Juventude,Vermelho,Vitor Leque,90+3
7858,Cuiaba,Amarelo,Gabriel Pirani,60
7858,Cuiaba,Amarelo,Alan Empereur,55
7858,Juventude,Amarelo,Vitor Leque,90
7858,Juventude,Amarelo,Jadson,74
7859,Atletico-GO,Amarelo,Hayner,88
7859,Atletico-GO,Amarelo,Renan dos Santos,57
7859,Botafogo-RJ,Amarelo,Philipe Sampaio,42
7859,Atletico-GO,Amarelo,Willian Maranhão,84
7859,Botafogo-RJ,Vermelho,Philipe Sampaio,62
7860,Coritiba,Amarelo,Willian Farias,67
7860,Coritiba,Amarelo,Luciano Castán,90
7860,Coritiba,Amarelo,Matheus Alexandre Anastácio de Souza,26
7861,Ceara,Amarelo,Stiven Mendoza,40
7861,Ceara,Amarelo,Nino Paraíba,35
7861,Fortaleza,Amarelo,Robson Fernandes,44
7861,Fortaleza,Amarelo,Marcelo da Conceição Benevenuto Malaquias,37
7861,Ceara,Amarelo,Gabriel Lacerda,37
7861,Fortaleza,Amarelo,José Welison,57
7861,Fortaleza,Amarelo,Thiago Galhardo,37
7862,Flamengo,Amarelo,Hugo Souza,44
7862,Athletico-PR,Amarelo,Alex Paulo Menezes Santana,66
7862,Flamengo,Amarelo,Thiago Maia,48
7862,Flamengo,Amarelo,Pablo Castro,43
7862,Athletico-PR,Amarelo,Vitor Roque,54
7863,Sao Paulo,Amarelo,João Miranda de Souza Filho,30
7864,America-MG,Amarelo,Luan Patrick,87
7865,Internacional,Amarelo,Daniel,71
7865,Fluminense,Amarelo,Marrony,89
7867,Fluminense,Amarelo,Willian Gomes de Siqueira,89
7867,Coritiba,Amarelo,Valdemir de Oliveira Soares,45+1
7867,Coritiba,Amarelo,Natanael,57
7868,Juventude,Amarelo,Bruno Nazário,34
7868,Botafogo-RJ,Amarelo,Adryelson,68
7868,Juventude,Amarelo,Capixaba,88
7868,Botafogo-RJ,Amarelo,Víctor Cuesta,86
7869,Flamengo,Amarelo,João Gomes,50
7869,Flamengo,Amarelo,Arturo Vidal,89
7871,Atletico-GO,Amarelo,Diego Churín,90+2
7871,Cuiaba,Amarelo,Valdívia,45+5
7871,Atletico-GO,Vermelho,Lucas Gazal,45
7871,Atletico-GO,Amarelo,Willian Maranhão,90+6
7871,Cuiaba,Amarelo,Daniel Guedes,56
7872,Corinthians,Amarelo,Giuliano Victor de Paula,24
7872,Corinthians,Amarelo,Ramiro,22
7872,Fortaleza,Amarelo,Lucas Sasha,17
7873,Bragantino,Amarelo,Natan Bernardo de Souza,90+6
7873,Bragantino,Amarelo,Hélio Junio Nunes de Castro,51
7873,Ceara,Amarelo,Michel Macedo Rocha Machado,90
7873,Ceara,Amarelo,Luiz Otávio,44
7873,Bragantino,Amarelo,Luan Cândido,56
7873,Ceara,Amarelo,Messias Rodrigues da Silva Júnior,90+11
7873,Ceara,Amarelo,Richardson Fernandes dos Santos,88
7874,Santos,Amarelo,Marcos Leonardo Santos Almeida,45+5
7874,Santos,Amarelo,Eduardo,43
7874,Sao Paulo,Amarelo,Rafinha,43
7874,Santos,Amarelo,Felipe Jonatan,81
7874,Santos,Amarelo,Rodrigo Fernández,44
7874,Sao Paulo,Amarelo,Nikão,44
7875,Avai,Amarelo,Bissoli,74
7875,Avai,Amarelo,Kevin Peterson dos Santos Silva,40
7875,Internacional,Amarelo,Fabricio Bustos,88
7875,Avai,Amarelo,Raniele,86
7875,Avai,Amarelo,Bressan,47
7875,Avai,Amarelo,Eduardo Jacinto de Biasi,16
7876,Goias,Amarelo,Magno Jose da Silva,15
7876,Atletico-GO,Amarelo,Wanderson,35
7876,Atletico-GO,Vermelho,Hayner,58
7876,Goias,Amarelo,Auremir Evangelista dos Santos,49
7876,Atletico-GO,Amarelo,Hayner,55
7876,Goias,Vermelho,Caio Vinícius da Conceição,80
7877,Coritiba,Amarelo,Fabrício Daniel de Souza,25
7877,Coritiba,Amarelo,Jhon Chancellor,16
7877,Avai,Amarelo,Paolo Guerrero,48
7877,Coritiba,Amarelo,Bruno Gomes,60
7877,Coritiba,Amarelo,Egídio,22
7877,Avai,Amarelo,Nonoca,83
7877,Avai,Amarelo,Rodrigo Freitas,12
7878,Fluminense,Amarelo,Michel Araújo,50
7878,Fluminense,Amarelo,Nino,30
7878,Palmeiras,Amarelo,Raphael Cavalcante Veiga,42
7878,Fluminense,Amarelo,Paulo Henrique Ganso,45+2
7878,Palmeiras,Amarelo,Murilo Cerqueira,89
7878,Palmeiras,Amarelo,Marcelo Lomba,8
7879,Athletico-PR,Amarelo,Nicolás Hernández,40
7881,America-MG,Amarelo,Juninho,62
7881,America-MG,Amarelo,Éder,9
7881,Atletico-MG,Amarelo,Hulk,45+3
7881,Atletico-MG,Amarelo,Allan Rodrigues de Souza,45+2
7881,America-MG,Amarelo,Pedrinho,76
7881,America-MG,Amarelo,Henrique Almeida,53
7881,Atletico-MG,Amarelo,Keno,89
7881,Atletico-MG,Amarelo,Junior Alonso,45+3
7880,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,58
7880,Fortaleza,Amarelo,Marcelo da Conceição Benevenuto Malaquias,28
7880,Sao Paulo,Amarelo,Patrick,89
7880,Fortaleza,Amarelo,Fernando Miguel Kaufmann,51
7882,Botafogo-RJ,Amarelo,Carlos Eduardo de Oliveira Alves,64
7882,Flamengo,Amarelo,Pedro,76
7882,Botafogo-RJ,Amarelo,Danilo Barbosa da Silva,88
7882,Botafogo-RJ,Amarelo,Renzo Saravia,45+1
7882,Flamengo,Amarelo,Arturo Vidal,68
7884,Juventude,Amarelo,José Guilherme Guidolin Pegorari,90+1
7884,Juventude,Amarelo,Felipe Pires,45+5
7884,Juventude,Amarelo,Ygor Nogueira,89
7885,Bragantino,Amarelo,Raul,10
7885,Corinthians,Amarelo,Du Queiroz,43
7886,Juventude,Amarelo,Guilherme Parede,79
7886,Juventude,Amarelo,Felipe Pires,54
7886,Juventude,Amarelo,Elton Junior Melo Ataíde,26
7886,Avai,Amarelo,Bruno César Pereira da Silva,68
7886,Avai,Amarelo,Raniele,51
7886,Avai,Amarelo,Kevin Peterson dos Santos Silva,37
7886,Juventude,Amarelo,Bruno Nazário,90+5
7886,Juventude,Amarelo,José Guilherme Guidolin Pegorari,66
7886,Juventude,Amarelo,Vitor Mendes,44
7886,Avai,Amarelo,Bissoli,74
7886,Avai,Amarelo,William Pottker,68
7886,Avai,Amarelo,Mateus Ferreira,47
7887,Bragantino,Amarelo,Luan Cândido,58
7887,Bragantino,Amarelo,Artur Victor Guimarães,20
7887,Palmeiras,Amarelo,Vanderlan,87
7887,Palmeiras,Amarelo,Wesley Ribeiro Silva,16
7887,Bragantino,Amarelo,Aderlan Silva,90+3
7887,Bragantino,Amarelo,Lucas Evangelista,53
7887,Palmeiras,Amarelo,José Rafael Vivian,90+2
7887,Palmeiras,Amarelo,Eduard Atuesta,33
7888,Athletico-PR,Amarelo,Bryan García,87
7888,Athletico-PR,Amarelo,Anderson,89
7889,America-MG,Amarelo,Marlon,68
7889,Coritiba,Amarelo,Diego Porfírio,34
7889,America-MG,Amarelo,Pedrinho,79
7889,Coritiba,Amarelo,Thonny Anderson,77
7889,Coritiba,Amarelo,Alef Manga,32
7890,Flamengo,Amarelo,Fabrício Bruno,90+5
7890,Flamengo,Amarelo,Ayrton Lucas Dantas de Medeiros,66
7890,Ceara,Amarelo,Jhon Vásquez,90+4
7890,Ceara,Amarelo,Vinícius,86
7890,Ceara,Amarelo,Nino Paraíba,61
7890,Ceara,Vermelho,Jô,62
7890,Flamengo,Amarelo,Pedro,85
7890,Flamengo,Amarelo,Gabriel Barbosa Almeida,45+2
7890,Ceara,Amarelo,João Ricardo Riedi,89
7890,Ceara,Amarelo,Richard Candido Coelho,82
7890,Ceara,Amarelo,Gabriel Lacerda,35
7890,Flamengo,Vermelho,Gabriel Barbosa Almeida,90+4
7891,Corinthians,Amarelo,Fabián Balbuena,81
7891,Internacional,Amarelo,Carlos de Pena,34
7891,Corinthians,Amarelo,Víctor Cantillo,64
7891,Internacional,Amarelo,Daniel,9
7892,Fortaleza,Amarelo,Juninho Capixaba,49
7892,Botafogo-RJ,Amarelo,Fernando Marçal,35
7892,Botafogo-RJ,Amarelo,Carlos Eduardo de Oliveira Alves,46
7893,Atletico-MG,Amarelo,Matías Zaracho,64
7893,Atletico-GO,Amarelo,Luiz Fernando Moraes dos Santos,44
7893,Atletico-MG,Amarelo,Nathanael Ananias da Silva,24
7894,Cuiaba,Amarelo,Alan Empereur,37
7894,Cuiaba,Amarelo,Valdívia,11
7894,Sao Paulo,Amarelo,Nahuel Ferraresi,4
7894,Cuiaba,Amarelo,Deyverson,31
7894,Sao Paulo,Amarelo,Welington,45+5
7894,Sao Paulo,Vermelho,Welington,54
7895,Goias,Amarelo,Savio Antonio Alves,90
7895,Santos,Amarelo,Gabriel Carabajal,67
7895,Goias,Amarelo,Apodi,87
7896,Atletico-MG,Amarelo,Ignacio Fernández,75
7896,Bragantino,Amarelo,Hélio Junio Nunes de Castro,14
7896,Bragantino,Amarelo,Carlos Eduardo Ferreira de Souza,90+4
7898,Ceara,Amarelo,Richard Candido Coelho,39
7898,Ceara,Amarelo,Nino Paraíba,10
7898,Santos,Amarelo,Lucas Pires Silva,54
7898,Ceara,Amarelo,Bruno Pacheco,76
7898,Ceara,Amarelo,Richardson Fernandes dos Santos,37
7898,Santos,Amarelo,Guilherme Camacho,61
7898,Santos,Amarelo,Eduardo,39
7897,Cuiaba,Amarelo,Pepê,58
7897,Cuiaba,Amarelo,Joaquim Henrique Pereira Silva,7
7897,Internacional,Amarelo,Taison,90+2
7897,Cuiaba,Amarelo,André Luis,36
7899,Fluminense,Amarelo,Jhon Arias,66
7899,Fortaleza,Amarelo,Robson Fernandes,58
7899,Fortaleza,Amarelo,Thiago Galhardo,84
7900,Juventude,Amarelo,Onitlasi Júnior de Moraes Rodrigues,73
7900,Juventude,Amarelo,Vitor Gabriel,90+4
7900,Juventude,Amarelo,Jadson,34
7901,Avai,Amarelo,Jean Pyerre,89
7901,Avai,Amarelo,Rafael Vaz,57
7901,Athletico-PR,Amarelo,Alex Paulo Menezes Santana,90+5
7901,Athletico-PR,Amarelo,Fernandinho,28
7901,Athletico-PR,Vermelho,Vitor Hugo Naum dos Santos,50
7901,Avai,Amarelo,Matheus Galdezani,71
7901,Athletico-PR,Amarelo,Bento Matheus Krepski,90+7
7901,Athletico-PR,Amarelo,Vitor Hugo Naum dos Santos,32
7902,America-MG,Amarelo,Aloísio dos Santos Gonçalves,87
7902,America-MG,Amarelo,Lucas Kal,78
7902,America-MG,Amarelo,Emmanuel Martínez,23
7902,Botafogo-RJ,Amarelo,João Victor Santos Sá,64
7902,America-MG,Amarelo,Marlon,83
7902,America-MG,Amarelo,Henrique Almeida,36
7904,Coritiba,Amarelo,Rafael Lucas Cardoso dos Santos,90+4
7904,Coritiba,Amarelo,Natanael,66
7904,Coritiba,Amarelo,Alef Manga,55
7904,Atletico-GO,Amarelo,Luiz Fernando Moraes dos Santos,57
7904,Coritiba,Amarelo,Gabriel Vasconcellos Ferreira,90+5
7904,Coritiba,Amarelo,Adrián Emmanuel Martínez,70
7904,Coritiba,Amarelo,Róbson Michael Signorini,57
7904,Atletico-GO,Amarelo,Willian Maranhão,86
7904,Atletico-GO,Amarelo,Wellington Rato,49
7904,Atletico-GO,Vermelho,Jorginho,90+6
7903,Sao Paulo,Amarelo,João Miranda de Souza Filho,84
7903,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,30
7903,Sao Paulo,Amarelo,Luciano da Rocha Neves,87
7903,Sao Paulo,Amarelo,Eder Citadin Martins,45+2
7905,Goias,Amarelo,Dada,88
7905,Goias,Amarelo,Savio Antonio Alves,45
7905,Goias,Amarelo,Vinícius Santos Silva,68
7905,Flamengo,Amarelo,Ayrton Lucas Dantas de Medeiros,79
7906,Avai,Amarelo,Bruno Cortês,46
