partida_id,clube,posse_de_bola,passes,faltas,impedimentos,escanteios
7056,Vasco,0.64,547,12,1,9
7059,Atletico-MG,0.77,699,10,2,13
7059,Sport,0.23,224,11,1,4
7057,Bragantino,0.54,408,17,1,6
7057,Goias,0.46,361,15,3,4
7058,Coritiba,0.64,493,12,1,8
7058,Ceara,0.36,270,22,1,5
7060,Palmeiras,0.43,360,17,2,3
7060,Atletico-GO,0.57,474,15,0,6
7061,Santos,0.53,301,18,3,8
7061,Fluminense,0.47,275,13,2,10
7062,Gremio,0.34,291,11,1,2
7062,Athletico-PR,0.66,557,15,1,4
7063,Flamengo,0.72,616,16,1,7
7063,Internacional,0.28,244,16,1,1
7066,Botafogo-RJ,0.61,493,17,1,4
7066,Ceara,0.39,314,19,0,2
7067,Atletico-GO,0.7,557,18,0,12
7067,Coritiba,0.3,248,22,0,0
7068,Corinthians,0.34,314,16,2,2
7068,Internacional,0.66,580,13,2,4
7069,Fortaleza,0.43,387,14,0,3
7069,Fluminense,0.57,481,18,1,7
7070,Sao Paulo,0.46,396,18,0,4
7070,Flamengo,0.54,446,18,2,6
7071,Sport,0.41,340,17,3,2
7071,Athletico-PR,0.59,474,15,3,5
7072,Santos,0.57,463,19,2,6
7072,Bahia,0.43,345,13,3,9
7073,Vasco,0.54,401,20,5,6
7073,Goias,0.46,354,16,2,2
7074,Atletico-MG,0.65,546,12,0,9
7074,Palmeiras,0.35,300,10,2,3
7075,Gremio,0.56,579,13,1,3
7075,Bragantino,0.44,466,12,0,4
7076,Athletico-PR,0.63,482,20,3,10
7076,Fortaleza,0.37,297,14,4,3
7077,Sao Paulo,0.65,503,9,1,10
7077,Goias,0.35,272,19,1,2
7078,Corinthians,0.55,421,25,2,3
7078,Atletico-GO,0.45,339,22,2,7
7080,Coritiba,0.4,369,13,2,3
7080,Internacional,0.6,526,9,0,9
7079,Vasco,0.44,376,17,0,0
7079,Palmeiras,0.56,468,19,1,4
7082,Atletico-MG,0.3,283,21,1,2
7082,Flamengo,0.7,635,13,1,7
7083,Bahia,0.59,499,19,1,4
7083,Botafogo-RJ,0.41,361,17,1,4
7081,Bragantino,0.48,413,15,1,5
7081,Santos,0.52,448,20,1,3
7084,Fluminense,0.59,569,12,1,4
7084,Gremio,0.41,396,13,2,5
7085,Ceara,0.54,441,17,4,9
7085,Sport,0.46,392,13,0,1
7064,Bahia,0.33,256,14,1,4
7064,Fortaleza,0.67,523,11,2,7
7086,Sport,0.64,573,14,2,4
7086,Vasco,0.36,328,21,1,2
7087,Internacional,0.61,479,18,2,7
7087,Santos,0.39,302,24,1,2
7088,Goias,0.48,347,14,3,8
7088,Athletico-PR,0.52,376,12,0,10
7090,Fortaleza,0.49,395,15,1,2
7090,Sao Paulo,0.51,404,18,2,3
7091,Ceara,0.39,473,14,0,4
7091,Gremio,0.61,749,8,1,3
7089,Corinthians,0.33,269,29,2,6
7089,Atletico-MG,0.67,544,11,1,6
7092,Fluminense,0.49,440,8,3,5
7092,Palmeiras,0.51,455,15,3,3
7093,Atletico-GO,0.34,293,16,2,4
7093,Flamengo,0.66,559,15,1,11
7094,Bahia,0.46,401,12,1,5
7094,Coritiba,0.54,451,12,1,7
7095,Botafogo-RJ,0.61,439,16,2,7
7095,Bragantino,0.39,273,18,0,3
6954,Atletico-MG,0.65,550,8,1,9
6954,Athletico-PR,0.35,317,24,1,1
7044,Vasco,0.47,358,11,1,4
7044,Fortaleza,0.53,394,20,1,11
7096,Bragantino,0.53,444,16,0,5
7096,Bahia,0.47,383,13,0,9
7097,Athletico-PR,0.61,525,22,2,9
7097,Santos,0.39,344,13,1,2
7098,Coritiba,0.38,402,18,1,4
7098,Flamengo,0.62,656,16,0,4
7099,Palmeiras,0.4,334,15,1,4
7099,Goias,0.6,487,20,1,1
7101,Ceara,0.46,400,11,2,2
7101,Atletico-MG,0.54,455,12,1,7
7100,Vasco,0.3,298,19,2,4
7100,Sao Paulo,0.7,685,7,2,7
7102,Fluminense,0.49,455,20,0,4
7102,Internacional,0.51,454,20,1,4
7103,Fortaleza,0.41,355,15,2,5
7103,Botafogo-RJ,0.59,481,18,3,7
7104,Gremio,0.68,618,14,1,12
7104,Corinthians,0.32,300,12,3,4
7105,Atletico-GO,0.37,260,16,2,5
7105,Sport,0.63,431,17,1,10
7045,Ceara,0.31,303,20,2,5
7045,Sao Paulo,0.69,659,13,1,5
7106,Botafogo-RJ,0.45,397,19,4,2
7106,Atletico-MG,0.55,463,25,2,10
7107,Coritiba,0.53,462,13,1,4
7107,Corinthians,0.47,418,25,2,3
7108,Goias,0.3,266,19,0,0
7108,Fortaleza,0.7,619,17,3,2
7110,Santos,0.59,421,17,3,5
7110,Sport,0.41,293,24,0,4
7109,Palmeiras,0.59,470,16,4,10
7109,Athletico-PR,0.41,354,15,2,1
7111,Sao Paulo,0.63,597,15,1,9
7111,Bahia,0.37,351,12,1,5
7112,Internacional,0.59,400,18,4,9
7112,Atletico-GO,0.41,283,19,5,8
6955,Gremio,0.66,680,15,2,8
6955,Goias,0.34,353,17,1,1
7113,Ceara,0.31,230,18,3,3
7113,Vasco,0.69,486,15,1,9
7114,Fluminense,0.45,361,15,4,5
7114,Bragantino,0.55,434,21,0,5
7116,Fortaleza,0.45,343,12,2,3
7116,Corinthians,0.55,412,15,0,4
6894,Sao Paulo,0.59,466,19,1,9
6894,Goias,0.41,324,16,0,2
7118,Botafogo-RJ,0.34,293,16,0,5
7118,Flamengo,0.66,569,26,0,7
7117,Palmeiras,0.4,263,16,0,7
7117,Santos,0.6,386,14,2,8
7119,Fluminense,0.7,578,16,2,15
7119,Athletico-PR,0.3,254,18,0,2
7120,Bahia,0.53,450,12,1,6
7120,Ceara,0.47,412,17,1,4
7121,Coritiba,0.43,334,17,2,3
7121,Bragantino,0.57,423,26,0,12
7122,Sport,0.36,381,17,3,1
7122,Sao Paulo,0.64,647,17,0,11
7123,Gremio,0.6,604,9,1,5
7123,Vasco,0.4,408,8,1,3
7124,Atletico-MG,0.64,584,18,4,3
7124,Internacional,0.36,315,14,5,4
7125,Goias,0.32,207,21,2,1
7125,Atletico-GO,0.68,421,17,4,15
7065,Sao Paulo,0.66,646,12,1,12
7065,Botafogo-RJ,0.34,353,8,0,0
7126,Atletico-MG,0.58,488,13,4,3
7126,Athletico-PR,0.42,353,20,4,5
7127,Fortaleza,0.47,388,18,2,5
7127,Bragantino,0.53,420,17,0,2
7128,Internacional,0.48,416,23,0,4
7128,Botafogo-RJ,0.52,445,19,0,6
7129,Palmeiras,0.6,511,11,4,8
7129,Bahia,0.4,343,20,1,7
7130,Goias,0.39,298,12,0,4
7130,Gremio,0.61,446,10,2,9
7131,Atletico-GO,0.6,500,15,2,8
7131,Ceara,0.4,344,13,3,2
7132,Flamengo,0.56,457,12,3,6
7132,Santos,0.44,366,11,2,4
7133,Sao Paulo,0.62,501,8,1,5
7133,Corinthians,0.38,313,12,0,4
7134,Sport,0.55,447,20,0,7
7134,Coritiba,0.45,373,14,0,6
7135,Fluminense,0.56,516,14,0,2
7135,Vasco,0.44,404,21,1,4
7136,Atletico-MG,0.53,533,10,3,3
7136,Sao Paulo,0.47,485,9,3,5
7137,Fluminense,0.61,453,18,0,6
7137,Atletico-GO,0.39,278,17,0,11
7138,Sport,0.43,402,21,2,3
7138,Gremio,0.57,518,9,2,7
7139,Palmeiras,0.59,440,23,1,8
7139,Internacional,0.41,327,13,1,4
7140,Botafogo-RJ,0.55,409,18,2,11
7140,Coritiba,0.45,344,14,2,4
7142,Vasco,0.35,255,26,0,1
7142,Santos,0.65,453,15,1,2
7141,Bragantino,0.71,506,8,6,17
7141,Athletico-PR,0.29,223,17,6,4
7143,Bahia,0.52,396,22,1,8
7143,Flamengo,0.48,379,17,2,7
7144,Fortaleza,0.61,402,18,0,5
7144,Ceara,0.39,266,17,0,1
7145,Corinthians,0.64,537,11,5,12
7145,Goias,0.36,304,15,2,4
7146,Atletico-MG,0.71,664,15,0,13
7146,Coritiba,0.29,277,13,2,3
7147,Goias,0.38,315,22,0,4
7147,Sport,0.62,500,18,4,5
7148,Flamengo,0.64,519,14,0,4
7148,Fortaleza,0.36,293,22,1,4
7149,Sao Paulo,0.59,579,22,0,2
7149,Fluminense,0.41,401,17,0,0
7150,Botafogo-RJ,0.46,451,19,2,2
7150,Corinthians,0.54,508,20,2,7
7151,Internacional,0.48,357,12,2,7
7151,Bahia,0.52,377,18,0,6
7152,Vasco,0.44,373,11,3,5
7152,Athletico-PR,0.56,480,14,1,6
7153,Palmeiras,0.41,343,10,1,5
7153,Bragantino,0.59,486,6,1,8
7154,Santos,0.65,473,15,2,11
7154,Ceara,0.35,263,24,1,2
7155,Atletico-GO,0.55,480,15,1,9
7155,Gremio,0.45,404,11,1,5
7156,Bahia,0.51,419,17,1,10
7156,Gremio,0.49,407,11,0,3
7157,Botafogo-RJ,0.62,506,14,4,3
7157,Athletico-PR,0.38,329,21,1,3
7159,Sport,0.35,269,14,0,4
7159,Fortaleza,0.65,491,12,1,8
7158,Coritiba,0.57,467,13,2,6
7158,Goias,0.43,359,17,2,4
7160,Fluminense,0.28,258,22,2,4
7160,Flamengo,0.72,672,12,0,11
7161,Bragantino,0.47,458,17,0,4
7161,Sao Paulo,0.53,493,4,3,5
7162,Ceara,0.61,495,18,0,7
7162,Internacional,0.39,328,16,0,4
7163,Vasco,0.56,423,17,2,4
7163,Atletico-GO,0.44,339,19,2,3
7167,Athletico-PR,0.6,584,10,0,2
7167,Coritiba,0.4,389,11,0,3
7166,Palmeiras,0.41,366,21,2,6
7166,Sport,0.59,518,15,2,7
7168,Gremio,0.45,366,12,1,5
7168,Fortaleza,0.55,447,17,3,4
7169,Sao Paulo,0.69,531,19,0,8
7169,Santos,0.31,249,21,0,3
7170,Flamengo,0.75,675,10,3,6
7170,Ceara,0.25,233,12,0,1
7171,Atletico-GO,0.42,301,20,3,6
7171,Bahia,0.58,424,18,1,6
7172,Goias,0.59,479,14,1,2
7172,Internacional,0.41,332,14,2,6
7173,Vasco,0.51,465,11,0,6
7173,Botafogo-RJ,0.49,458,13,4,3
7174,Bragantino,0.44,390,15,0,6
7174,Atletico-MG,0.56,490,11,1,6
7175,Corinthians,0.58,522,17,1,3
7175,Fluminense,0.42,387,15,3,3
7176,Gremio,0.55,530,10,0,7
7176,Palmeiras,0.45,431,22,2,3
7177,Sport,0.34,276,18,1,4
7177,Fluminense,0.66,540,23,2,5
7178,Coritiba,0.47,468,13,0,2
7178,Vasco,0.53,507,10,1,10
7179,Sao Paulo,0.6,551,14,8,3
7179,Athletico-PR,0.4,376,10,0,1
7180,Santos,0.59,410,8,2,15
7180,Botafogo-RJ,0.41,285,24,3,6
7181,Atletico-MG,0.61,547,13,0,10
7181,Atletico-GO,0.39,356,14,2,9
7182,Ceara,0.36,290,13,1,6
7182,Bragantino,0.64,494,16,0,9
7183,Fortaleza,0.55,443,17,1,1
7183,Internacional,0.45,352,24,0,6
7164,Corinthians,0.43,327,11,0,7
7164,Palmeiras,0.57,430,14,3,7
7184,Flamengo,0.6,526,13,3,5
7184,Goias,0.4,357,24,1,4
7186,Atletico-GO,0.52,384,14,1,6
7186,Botafogo-RJ,0.48,365,17,2,3
7187,Athletico-PR,0.6,528,14,2,4
7187,Bahia,0.4,347,15,3,9
7188,Gremio,0.58,637,11,1,3
7188,Atletico-MG,0.42,470,7,2,1
7189,Coritiba,0.41,340,21,1,2
7189,Fluminense,0.59,459,10,1,12
7191,Bragantino,0.54,525,12,1,3
7191,Vasco,0.46,455,17,0,3
7190,Sao Paulo,0.71,624,15,0,7
7190,Internacional,0.29,257,19,2,2
7192,Palmeiras,0.49,444,15,2,1
7192,Flamengo,0.51,460,26,1,4
7193,Santos,0.53,378,14,1,5
7193,Fortaleza,0.47,340,20,4,7
7194,Ceara,0.42,385,11,0,1
7194,Goias,0.58,513,12,1,6
7195,Corinthians,0.62,545,9,2,6
7195,Sport,0.38,348,7,3,5
7196,Coritiba,0.35,367,16,0,2
7196,Sao Paulo,0.65,641,19,1,7
7197,Vasco,0.25,234,15,0,2
7197,Atletico-MG,0.75,684,11,0,9
7198,Gremio,0.55,467,15,1,1
7198,Internacional,0.45,382,19,0,6
7200,Ceara,0.4,338,9,3,2
7200,Palmeiras,0.6,480,16,6,7
7199,Flamengo,0.59,556,11,1,3
7199,Athletico-PR,0.41,384,20,4,3
7202,Bahia,0.42,335,8,1,3
7202,Sport,0.58,456,16,5,10
7203,Santos,0.64,476,11,4,11
7203,Goias,0.36,269,19,2,3
7201,Atletico-GO,0.45,329,12,0,5
7201,Fortaleza,0.55,395,13,2,5
7204,Botafogo-RJ,0.52,435,20,1,1
7204,Fluminense,0.48,394,20,0,2
7205,Bragantino,0.4,378,14,3,3
7205,Corinthians,0.6,546,16,2,8
6895,Vasco,0.45,390,11,2,3
6895,Palmeiras,0.55,477,19,0,6
7165,Santos,0.34,341,14,0,2
7165,Atletico-MG,0.66,665,10,1,4
7115,Flamengo,0.49,531,24,0,5
7115,Gremio,0.51,548,15,1,2
7185,Bahia,0.41,291,24,0,3
7185,Corinthians,0.59,382,19,1,10
7208,Sao Paulo,0.6,498,9,1,5
7208,Atletico-GO,0.4,335,13,1,8
7206,Vasco,0.49,400,15,0,6
7206,Bahia,0.51,418,16,1,6
7207,Ceara,0.45,379,15,1,4
7207,Athletico-PR,0.55,454,18,2,4
7209,Coritiba,0.47,407,26,0,2
7209,Gremio,0.53,469,12,2,3
7210,Atletico-MG,0.73,787,16,3,5
7210,Fortaleza,0.27,301,15,2,1
7211,Bragantino,0.64,538,12,0,7
7211,Internacional,0.36,308,11,0,3
7212,Goias,0.57,490,15,0,2
7212,Fluminense,0.43,372,9,1,7
7213,Flamengo,0.62,563,20,1,6
7213,Sport,0.38,349,15,0,2
7214,Palmeiras,0.54,437,16,1,12
7214,Botafogo-RJ,0.46,388,10,0,6
7216,Santos,0.37,313,20,0,3
7216,Gremio,0.63,539,12,1,5
7217,Atletico-GO,0.48,388,7,1,3
7217,Bragantino,0.52,414,15,2,8
7218,Ceara,0.65,561,14,2,3
7218,Corinthians,0.35,305,18,2,8
7219,Atletico-MG,0.77,819,13,4,8
7219,Goias,0.23,249,13,2,1
7220,Bahia,0.55,521,15,0,4
7220,Fluminense,0.45,435,11,2,1
7221,Fortaleza,0.54,400,18,0,4
7221,Coritiba,0.46,345,15,3,4
7222,Vasco,0.39,346,15,1,5
7222,Flamengo,0.61,530,19,0,7
7223,Internacional,0.3,256,20,1,2
7223,Athletico-PR,0.7,587,15,2,3
7224,Sport,0.34,284,19,0,8
7224,Botafogo-RJ,0.66,542,11,3,10
7226,Goias,0.53,422,13,1,1
7226,Bahia,0.47,379,18,1,8
7227,Atletico-GO,0.3,233,18,1,0
7227,Santos,0.7,493,13,4,10
7228,Bragantino,0.45,360,20,1,5
7228,Flamengo,0.55,433,16,4,4
7229,Gremio,0.54,468,18,1,2
7229,Botafogo-RJ,0.46,409,14,1,5
7230,Internacional,0.6,530,12,0,7
7230,Sport,0.4,377,11,1,3
7231,Vasco,0.57,487,14,1,7
7231,Fortaleza,0.43,390,15,1,5
7232,Ceara,0.38,338,17,2,4
7232,Sao Paulo,0.62,518,11,2,8
7233,Fluminense,0.27,308,8,3,6
7233,Atletico-MG,0.73,848,13,1,6
7234,Corinthians,0.44,420,19,1,3
7234,Athletico-PR,0.56,530,12,0,2
7236,Botafogo-RJ,0.46,351,26,2,5
7236,Goias,0.54,415,22,2,2
7237,Bahia,0.28,298,9,1,2
7237,Atletico-MG,0.72,745,10,1,6
7238,Santos,0.57,472,15,3,7
7238,Coritiba,0.43,362,16,1,3
7239,Corinthians,0.34,307,16,1,3
7239,Flamengo,0.66,597,21,4,4
7240,Vasco,0.65,460,9,2,3
7240,Internacional,0.35,257,20,0,9
7241,Atletico-GO,0.4,306,9,3,4
7241,Athletico-PR,0.6,453,14,4,7
7242,Fortaleza,0.32,281,11,0,4
7242,Palmeiras,0.68,611,16,4,3
7243,Gremio,0.52,520,19,0,5
7243,Sao Paulo,0.48,492,18,0,2
7244,Fluminense,0.48,429,8,0,0
7244,Ceara,0.52,435,18,0,9
7245,Sport,0.31,273,8,0,1
7245,Bragantino,0.69,580,10,1,15
7215,Corinthians,0.54,417,25,2,5
7215,Santos,0.46,368,24,2,6
7235,Coritiba,0.47,381,16,1,5
7235,Palmeiras,0.53,434,20,3,4
7225,Sao Paulo,0.42,314,16,3,1
7225,Palmeiras,0.58,431,14,3,5
7246,Coritiba,0.63,573,14,2,7
7246,Ceara,0.37,336,9,1,5
7247,Fortaleza,0.61,547,15,0,2
7247,Bahia,0.39,353,13,1,0
7249,Corinthians,0.68,587,23,1,7
7249,Vasco,0.32,279,18,6,4
7248,Atletico-MG,0.61,585,13,0,4
7248,Sport,0.39,372,16,0,2
7250,Flamengo,0.6,456,21,3,1
7250,Internacional,0.4,302,14,0,4
7251,Fluminense,0.38,281,19,1,4
7251,Santos,0.62,454,20,1,4
7252,Gremio,0.5,463,19,1,2
7252,Athletico-PR,0.5,465,17,4,2
7253,Bragantino,0.57,405,20,1,11
7253,Goias,0.43,317,18,1,3
7254,Palmeiras,0.64,543,20,0,9
7254,Atletico-GO,0.36,307,13,1,6
7255,Botafogo-RJ,0.47,428,12,2,4
7255,Sao Paulo,0.53,457,15,0,3
7264,Goias,0.52,405,18,2,6
7264,Vasco,0.48,390,12,2,9
7256,Gremio,0.44,370,12,0,7
7256,Bragantino,0.56,471,24,1,3
7257,Santos,0.52,475,13,1,4
7257,Bahia,0.48,447,11,2,4
7258,Athletico-PR,0.56,480,15,2,8
7258,Sport,0.44,362,10,2,5
7259,Atletico-GO,0.56,556,8,1,7
7259,Coritiba,0.44,435,9,1,4
7261,Botafogo-RJ,0.53,505,4,2,7
7261,Ceara,0.47,469,7,0,5
7263,Atletico-MG,0.52,451,22,5,5
7263,Palmeiras,0.48,424,17,1,4
7265,Fortaleza,0.52,422,12,1,5
7265,Fluminense,0.48,401,10,0,3
7260,Internacional,0.53,418,13,6,12
7260,Corinthians,0.47,393,16,1,5
7262,Sao Paulo,0.36,305,27,0,1
7262,Flamengo,0.64,510,24,2,7
7266,Juventude,0.4,342,14,1,1
7266,Cuiaba,0.6,490,14,0,9
7267,Santos,0.66,563,9,2,11
7267,Bahia,0.34,304,18,2,4
7268,Fluminense,0.28,251,12,2,5
7268,Sao Paulo,0.72,636,10,2,4
7269,Fortaleza,0.45,329,19,3,4
7269,Atletico-MG,0.55,398,16,2,5
7271,Ceara,0.35,277,17,2,5
7271,Gremio,0.65,520,18,0,4
7270,Palmeiras,0.38,300,21,3,4
7270,Flamengo,0.62,503,25,0,3
7273,Chapecoense,0.43,428,9,0,5
7273,Bragantino,0.57,552,12,2,7
7272,Corinthians,0.61,518,18,1,10
7272,Atletico-GO,0.39,351,14,5,3
7274,America-MG,0.43,429,9,0,1
7274,Athletico-PR,0.57,557,18,0,3
7275,Sport,0.43,362,15,2,1
7275,Internacional,0.57,485,24,0,6
7276,Sao Paulo,0.62,459,14,1,12
7276,Atletico-GO,0.38,291,16,1,3
7277,Santos,0.57,548,18,1,4
7277,Ceara,0.43,419,19,3,1
7278,Bahia,0.39,295,13,3,2
7278,Bragantino,0.61,442,12,1,9
7279,Cuiaba,0.56,489,15,4,1
7279,Fluminense,0.44,394,22,0,0
7280,America-MG,0.56,483,12,4,6
7280,Corinthians,0.44,386,19,0,4
7281,Internacional,0.48,353,21,1,4
7281,Fortaleza,0.52,378,19,2,1
7283,Palmeiras,0.67,550,10,1,5
7283,Chapecoense,0.33,279,11,2,3
7282,Athletico-PR,0.41,366,27,3,1
7282,Juventude,0.59,519,14,1,5
7284,Atletico-MG,0.52,474,15,0,7
7284,Sport,0.48,448,18,1,4
7286,Juventude,0.24,236,20,3,0
7286,Santos,0.76,703,14,0,8
7287,Corinthians,0.48,458,14,2,4
7287,Palmeiras,0.52,491,14,4,4
7288,Atletico-MG,0.42,382,14,2,4
7288,Sao Paulo,0.58,514,22,1,5
7289,Gremio,0.64,610,21,0,6
7289,Athletico-PR,0.36,350,12,0,4
7290,America-MG,0.35,366,18,1,2
7290,Flamengo,0.65,672,17,3,4
7292,Sport,0.41,337,16,0,3
7292,Fortaleza,0.59,480,22,2,3
7294,Ceara,0.62,511,14,1,7
7294,Chapecoense,0.38,308,16,0,2
7291,Bahia,0.67,490,14,2,6
7291,Internacional,0.33,244,16,2,5
7293,Fluminense,0.53,437,8,2,10
7293,Bragantino,0.47,390,11,0,10
7296,Atletico-MG,0.42,437,13,0,1
7296,Internacional,0.58,561,13,1,8
7297,Sao Paulo,0.52,423,9,3,9
7297,Chapecoense,0.48,419,13,3,1
7298,Bragantino,0.58,494,15,1,12
7298,Corinthians,0.42,367,13,2,9
7299,Palmeiras,0.58,527,24,1,4
7299,Juventude,0.42,379,11,0,7
7301,Bahia,0.38,271,16,0,2
7301,Ceara,0.62,428,19,0,7
7300,Cuiaba,0.43,322,16,3,2
7300,America-MG,0.57,413,16,2,3
7303,Atletico-GO,0.57,378,18,0,9
7303,Fortaleza,0.43,298,13,6,4
7304,Santos,0.71,616,9,1,9
7304,Fluminense,0.29,249,14,1,2
7302,Sport,0.33,301,16,1,2
7302,Gremio,0.67,600,11,2,7
7306,Bragantino,0.32,272,13,2,2
7306,Flamengo,0.68,561,15,0,14
7307,America-MG,0.42,316,10,3,5
7307,Palmeiras,0.58,422,15,0,7
7308,Bahia,0.52,535,10,0,3
7308,Corinthians,0.48,505,18,2,8
7309,Ceara,0.38,252,23,1,7
7309,Internacional,0.62,407,16,1,6
7311,Athletico-PR,0.49,440,17,2,4
7311,Atletico-GO,0.51,477,15,1,3
7310,Fortaleza,0.63,534,14,6,7
7310,Fluminense,0.37,321,17,2,3
7312,Santos,0.38,271,22,3,3
7312,Sao Paulo,0.62,413,20,2,7
7313,Sport,0.49,484,9,1,5
7313,Juventude,0.51,508,16,2,3
7314,Chapecoense,0.33,281,10,2,7
7314,Atletico-MG,0.67,593,9,0,9
7317,Sao Paulo,0.66,614,18,3,5
7317,Cuiaba,0.34,323,14,0,2
7318,Flamengo,0.63,470,18,1,11
7318,Fortaleza,0.37,286,15,2,2
7319,Palmeiras,0.53,446,13,1,10
7319,Bragantino,0.47,428,13,1,5
7316,Atletico-GO,0.49,390,22,0,6
7316,Fluminense,0.51,394,17,4,5
7320,Juventude,0.46,408,16,1,3
7320,America-MG,0.54,459,17,0,8
7322,Sport,0.49,475,17,0,5
7322,Corinthians,0.51,502,8,1,4
7321,Internacional,0.47,345,19,3,9
7321,Chapecoense,0.53,366,12,2,9
7323,Atletico-MG,0.67,541,16,5,7
7323,Ceara,0.33,262,16,1,6
7325,Santos,0.53,483,14,2,1
7325,Gremio,0.47,415,21,2,7
7324,Athletico-PR,0.3,256,8,1,2
7324,Bahia,0.7,577,12,3,9
7326,Flamengo,0.65,510,12,1,10
7326,Juventude,0.35,284,17,4,5
7327,Fluminense,0.46,449,14,1,8
7327,Corinthians,0.54,535,11,0,5
7329,Chapecoense,0.38,313,15,2,5
7329,Athletico-PR,0.62,519,12,0,6
7330,Fortaleza,0.42,301,12,3,5
7330,Gremio,0.58,398,13,1,10
7328,Bahia,0.42,331,16,1,7
7328,Palmeiras,0.58,437,10,6,7
7331,Santos,0.49,406,20,1,4
7331,Atletico-MG,0.51,408,16,4,6
7332,America-MG,0.4,309,16,1,5
7332,Internacional,0.6,474,20,0,5
7334,Ceara,0.36,268,20,1,3
7334,Sao Paulo,0.64,461,12,5,6
7333,Cuiaba,0.56,537,17,2,7
7333,Sport,0.44,445,11,3,3
7335,Bragantino,0.58,468,16,0,8
7335,Atletico-GO,0.42,336,24,1,5
7336,Athletico-PR,0.44,430,15,1,2
7336,Fluminense,0.56,517,16,1,9
7337,Chapecoense,0.36,259,24,2,7
7337,Fortaleza,0.64,458,17,2,2
7338,Palmeiras,0.33,269,13,1,3
7338,Internacional,0.67,544,14,0,7
7339,Bahia,0.72,605,6,3,8
7339,America-MG,0.28,238,9,5,4
7340,Santos,0.68,592,11,1,7
7340,Sport,0.32,286,19,3,1
7341,Corinthians,0.41,388,15,1,5
7341,Sao Paulo,0.59,559,26,5,3
7342,Gremio,0.7,689,12,1,6
7342,Juventude,0.3,295,15,0,3
7343,Ceara,0.35,307,17,2,6
7343,Bragantino,0.65,532,11,0,6
7344,Atletico-MG,0.46,480,13,1,4
7344,Atletico-GO,0.54,561,12,1,4
7345,Flamengo,0.57,528,26,3,5
7345,Cuiaba,0.43,418,18,2,1
7347,Santos,0.73,636,6,2,12
7347,America-MG,0.27,245,13,4,2
7346,Fortaleza,0.59,513,14,0,4
7346,Athletico-PR,0.41,364,18,3,3
7348,Corinthians,0.58,540,11,0,3
7348,Internacional,0.42,407,17,2,2
7349,Bahia,0.53,452,13,0,5
7349,Chapecoense,0.47,389,14,4,9
7350,Fluminense,0.33,282,15,2,5
7350,Flamengo,0.67,579,11,0,6
7351,Sport,0.49,414,23,0,3
7351,Palmeiras,0.51,436,13,1,6
7353,Bragantino,0.52,483,14,1,7
7353,Sao Paulo,0.48,452,25,2,4
7352,Juventude,0.36,302,15,0,3
7352,Ceara,0.64,530,23,0,4
7354,Cuiaba,0.6,564,14,2,5
7354,Atletico-MG,0.4,387,15,2,1
7355,Atletico-GO,0.37,405,9,4,7
7355,Gremio,0.63,662,16,2,11
7356,Athletico-PR,0.46,428,13,2,4
7356,Santos,0.54,503,17,2,7
7357,Juventude,0.47,468,19,3,2
7357,Bahia,0.53,508,19,1,3
7358,Bragantino,0.54,436,15,0,4
7358,Cuiaba,0.46,388,21,1,6
7359,Fortaleza,0.56,466,18,2,2
7359,America-MG,0.44,378,16,1,3
7360,Gremio,0.53,465,16,0,5
7360,Palmeiras,0.47,429,15,2,4
7361,Atletico-MG,0.49,501,19,2,3
7361,Flamengo,0.51,497,10,3,6
7362,Atletico-GO,0.57,513,16,0,4
7362,Sport,0.43,372,9,1,7
7363,Sao Paulo,0.48,396,24,4,3
7363,Internacional,0.52,416,21,0,7
7364,Ceara,0.36,282,21,0,0
7364,Fluminense,0.64,488,24,2,4
7365,Corinthians,0.58,549,10,0,8
7365,Chapecoense,0.42,397,17,2,5
7366,Santos,0.65,498,21,0,5
7366,Palmeiras,0.35,280,19,3,6
7367,Gremio,0.51,409,12,2,5
7367,Internacional,0.49,401,19,0,7
7368,Bragantino,0.45,409,16,3,2
7368,Athletico-PR,0.55,490,18,0,3
7370,Bahia,0.37,341,15,0,1
7370,Sao Paulo,0.63,566,16,2,2
7369,Sport,0.49,446,16,2,1
7369,Fluminense,0.51,455,13,3,3
7371,America-MG,0.49,386,15,3,8
7371,Atletico-MG,0.51,403,17,0,10
7372,Juventude,0.51,454,17,1,4
7372,Atletico-GO,0.49,459,23,0,3
7373,Cuiaba,0.41,338,9,1,4
7373,Ceara,0.59,479,13,2,7
7374,Chapecoense,0.28,262,16,2,1
7374,Flamengo,0.72,661,19,0,11
7375,Fortaleza,0.43,411,13,1,7
7375,Corinthians,0.57,529,14,1,6
7376,Ceara,0.53,436,11,3,5
7376,Athletico-PR,0.47,386,15,0,5
7377,Sao Paulo,0.59,358,18,1,9
7377,Fortaleza,0.41,267,20,1,5
7378,Corinthians,0.37,363,9,0,2
7378,Atletico-MG,0.63,602,22,2,5
7379,Gremio,0.43,416,12,0,4
7379,Fluminense,0.57,549,13,0,3
7380,Chapecoense,0.41,372,15,1,6
7380,Cuiaba,0.59,543,13,2,2
7381,Palmeiras,0.42,337,16,3,6
7381,Atletico-GO,0.58,476,8,4,4
7382,Flamengo,0.65,633,8,2,3
7382,Bahia,0.35,332,18,0,4
7384,Bragantino,0.39,316,17,2,5
7384,Santos,0.61,485,15,3,4
7383,Internacional,0.51,428,19,0,7
